year,date,round,home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_elo,away_elo,home_form,away_form,home_comp_form,away_comp_form,result
2002,2002-06-01,Group stage,Uruguay,Denmark,1,2,,,1792.0,1858.0,-0.0311,3.8826,-1.8642,3.3709,-1
2002,2002-06-01,Group stage,Germany,Saudi Arabia,8,0,,,1876.0,1700.0,2.1644,7.1605,-2.5818,5.85,1
2002,2002-06-02,Group stage,Argentina,Nigeria,1,0,,,2013.0,1657.0,3.2814,7.3369,3.1665,3.0855,1
2002,2002-06-02,Group stage,Paraguay,South Africa,2,2,,,1717.0,1679.0,1.588,-5.8566,4.2249,-5.7488,0
2002,2002-06-02,Group stage,England,Sweden,1,1,,,1935.0,1888.0,-1.8975,2.2289,-2.9216,-3.2475,0
2002,2002-06-02,Group stage,Spain,Slovenia,3,1,,,1965.0,1716.0,1.5226,4.6848,0.6208,3.8102,1
2002,2002-06-03,Group stage,Croatia,Mexico,0,1,,,1878.0,1815.0,0.6581,3.1644,4.4446,-3.0036,-1
2002,2002-06-03,Group stage,Brazil,Turkey,2,1,,,2016.0,1755.0,-10.4201,2.047,-14.12,3.8907,1
2002,2002-06-03,Group stage,Italy,Ecuador,2,0,,,2019.0,1678.0,0.4926,-0.2304,0.8987,5.7406,1
2002,2002-06-04,Group stage,China,Costa Rica,0,2,,,1565.0,1740.0,7.7951,8.1222,7.9102,8.579,-1
2002,2002-06-04,Group stage,Japan,Belgium,2,2,,,1707.0,1838.0,8.5507,0.9342,15.5644,1.237,0
2002,2002-06-04,Group stage,South Korea,Poland,2,0,,,1693.0,1759.0,-2.6777,2.5102,-0.4142,0.6892,1
2002,2002-06-05,Group stage,Russia,Tunisia,2,0,,,1829.0,1621.0,0.9484,-0.1667,1.8068,1.346,1
2002,2002-06-05,Group stage,United States,Portugal,3,2,,,1798.0,2011.0,0.6822,-0.5354,4.1104,4.3836,1
2002,2002-06-05,Group stage,Germany,Republic of Ireland,1,1,,,1876.0,1872.0,2.1644,4.7539,-2.5818,1.3588,0
2002,2002-06-06,Group stage,Denmark,Senegal,1,1,,,1858.0,1540.0,3.8826,11.5382,3.3709,9.8059,0
2002,2002-06-06,Group stage,Cameroon,Saudi Arabia,1,0,,,1663.0,1700.0,5.1925,7.1605,9.2944,5.85,1
2002,2002-06-06,Group stage,France,Uruguay,0,0,,,2112.0,1792.0,-0.1649,-0.0311,1.8019,-1.8642,0
2002,2002-06-07,Group stage,Sweden,Nigeria,2,1,,,1888.0,1657.0,2.2289,7.3369,-3.2475,3.0855,1
2002,2002-06-07,Group stage,Spain,Paraguay,3,1,,,1965.0,1717.0,1.5226,1.588,0.6208,4.2249,1
2002,2002-06-07,Group stage,Argentina,England,0,1,,,2013.0,1935.0,3.2814,-1.8975,3.1665,-2.9216,-1
2002,2002-06-08,Group stage,South Africa,Slovenia,1,0,,,1679.0,1716.0,-5.8566,4.6848,-5.7488,3.8102,1
2002,2002-06-08,Group stage,Italy,Croatia,1,2,,,2019.0,1878.0,0.4926,0.6581,0.8987,4.4446,-1
2002,2002-06-08,Group stage,Brazil,China,4,0,,,2016.0,1565.0,-10.4201,7.7951,-14.12,7.9102,1
2002,2002-06-09,Group stage,Mexico,Ecuador,2,1,,,1815.0,1678.0,3.1644,-0.2304,-3.0036,5.7406,1
2002,2002-06-09,Group stage,Costa Rica,Turkey,1,1,,,1740.0,1755.0,8.1222,2.047,8.579,3.8907,0
2002,2002-06-09,Group stage,Japan,Russia,1,0,,,1707.0,1829.0,8.5507,0.9484,15.5644,1.8068,1
2002,2002-06-10,Group stage,South Korea,United States,1,1,,,1693.0,1798.0,-2.6777,0.6822,-0.4142,4.1104,0
2002,2002-06-10,Group stage,Tunisia,Belgium,1,1,,,1621.0,1838.0,-0.1667,0.9342,1.346,1.237,0
2002,2002-06-10,Group stage,Portugal,Poland,4,0,,,2011.0,1759.0,-0.5354,2.5102,4.3836,0.6892,1
2002,2002-06-11,Group stage,Denmark,France,2,0,,,1858.0,2112.0,3.8826,-0.1649,3.3709,1.8019,1
2002,2002-06-11,Group stage,Senegal,Uruguay,3,3,,,1540.0,1792.0,11.5382,-0.0311,9.8059,-1.8642,0
2002,2002-06-11,Group stage,Saudi Arabia,Republic of Ireland,0,3,,,1700.0,1872.0,7.1605,4.7539,5.85,1.3588,-1
2002,2002-06-11,Group stage,Cameroon,Germany,0,2,,,1663.0,1876.0,5.1925,2.1644,9.2944,-2.5818,-1
2002,2002-06-12,Group stage,Sweden,Argentina,1,1,,,1888.0,2013.0,2.2289,3.2814,-3.2475,3.1665,0
2002,2002-06-12,Group stage,Nigeria,England,0,0,,,1657.0,1935.0,7.3369,-1.8975,3.0855,-2.9216,0
2002,2002-06-12,Group stage,South Africa,Spain,2,3,,,1679.0,1965.0,-5.8566,1.5226,-5.7488,0.6208,-1
2002,2002-06-12,Group stage,Slovenia,Paraguay,1,3,,,1716.0,1717.0,4.6848,1.588,3.8102,4.2249,-1
2002,2002-06-13,Group stage,Costa Rica,Brazil,2,5,,,1740.0,2016.0,8.1222,-10.4201,8.579,-14.12,-1
2002,2002-06-13,Group stage,Turkey,China,3,0,,,1755.0,1565.0,2.047,7.7951,3.8907,7.9102,1
2002,2002-06-13,Group stage,Mexico,Italy,1,1,,,1815.0,2019.0,3.1644,0.4926,-3.0036,0.8987,0
2002,2002-06-13,Group stage,Ecuador,Croatia,1,0,,,1678.0,1878.0,-0.2304,0.6581,5.7406,4.4446,1
2002,2002-06-14,Group stage,Tunisia,Japan,0,2,,,1621.0,1707.0,-0.1667,8.5507,1.346,15.5644,-1
2002,2002-06-14,Group stage,Belgium,Russia,3,2,,,1838.0,1829.0,0.9342,0.9484,1.237,1.8068,1
2002,2002-06-14,Group stage,Portugal,South Korea,0,1,,,2011.0,1693.0,-0.5354,-2.6777,4.3836,-0.4142,-1
2002,2002-06-14,Group stage,Poland,United States,3,1,,,1759.0,1798.0,2.5102,0.6822,0.6892,4.1104,1
2002,2002-06-15,Round of 16,Germany,Paraguay,1,0,,,1876.0,1717.0,2.1644,1.588,-2.5818,4.2249,1
2002,2002-06-15,Round of 16,Denmark,England,0,3,,,1858.0,1935.0,3.8826,-1.8975,3.3709,-2.9216,-1
2002,2002-06-16,Round of 16,Sweden,Senegal,1,2,,,1888.0,1540.0,2.2289,11.5382,-3.2475,9.8059,-1
2002,2002-06-16,Round of 16,Spain,Republic of Ireland,1,1,3.0,2.0,1965.0,1872.0,1.5226,4.7539,0.6208,1.3588,0
2002,2002-06-17,Round of 16,Mexico,United States,0,2,,,1815.0,1798.0,3.1644,0.6822,-3.0036,4.1104,-1
2002,2002-06-17,Round of 16,Brazil,Belgium,2,0,,,2016.0,1838.0,-10.4201,0.9342,-14.12,1.237,1
2002,2002-06-18,Round of 16,Japan,Turkey,0,1,,,1707.0,1755.0,8.5507,2.047,15.5644,3.8907,-1
2002,2002-06-18,Round of 16,South Korea,Italy,2,1,,,1693.0,2019.0,-2.6777,0.4926,-0.4142,0.8987,1
2002,2002-06-21,Quarter-finals,England,Brazil,1,2,,,1935.0,2016.0,-1.8975,-10.4201,-2.9216,-14.12,-1
2002,2002-06-21,Quarter-finals,Germany,United States,1,0,,,1876.0,1798.0,2.1644,0.6822,-2.5818,4.1104,1
2002,2002-06-22,Quarter-finals,Spain,South Korea,0,0,3.0,5.0,1965.0,1693.0,1.5226,-2.6777,0.6208,-0.4142,0
2002,2002-06-22,Quarter-finals,Senegal,Turkey,0,1,,,1540.0,1755.0,11.5382,2.047,9.8059,3.8907,-1
2002,2002-06-25,Semi-finals,Germany,South Korea,1,0,,,1876.0,1693.0,2.1644,-2.6777,-2.5818,-0.4142,1
2002,2002-06-26,Semi-finals,Brazil,Turkey,1,0,,,2016.0,1755.0,-10.4201,2.047,-14.12,3.8907,1
2002,2002-06-29,Third-place match,South Korea,Turkey,2,3,,,1693.0,1755.0,-2.6777,2.047,-0.4142,3.8907,-1
2002,2002-06-30,Final,Germany,Brazil,0,2,,,1876.0,2016.0,2.1644,-10.4201,-2.5818,-14.12,-1
2006,2006-06-09,Group stage,Germany,Costa Rica,4,2,,,1881.0,1736.0,3.6902,-1.9158,5.6572,2.1853,1
2006,2006-06-09,Group stage,Poland,Ecuador,0,2,,,1837.0,1719.0,1.9677,1.475,-0.1141,-0.6807,-1
2006,2006-06-10,Group stage,England,Paraguay,1,0,,,1968.0,1767.0,2.6245,-0.6527,3.6905,4.4391,1
2006,2006-06-10,Group stage,Trinidad and Tobago,Sweden,0,0,,,1498.0,1874.0,6.0625,1.6026,3.9783,3.669,0
2006,2006-06-10,Group stage,Argentina,Ivory Coast,2,1,,,1917.0,1767.0,-0.7837,1.7504,5.5465,0.7785,1
2006,2006-06-11,Group stage,Serbia,Netherlands,0,1,,,1801.0,1995.0,1.863,4.0488,1.6554,-1.5785,-1
2006,2006-06-11,Group stage,Mexico,Iran,3,1,,,1841.0,1804.0,-3.192,3.7165,2.2187,7.5378,1
2006,2006-06-11,Group stage,Angola,Portugal,0,1,,,1549.0,1914.0,0.0581,1.7434,5.0447,1.3196,-1
2006,2006-06-12,Group stage,Australia,Japan,3,1,,,1797.0,1789.0,-3.4513,1.852,-3.4006,2.8028,1
2006,2006-06-12,Group stage,United States,Czech Republic,0,3,,,1849.0,1964.0,1.5963,1.2622,4.2909,4.8018,-1
2006,2006-06-12,Group stage,Italy,Ghana,2,0,,,1949.0,1617.0,-0.0437,1.1637,-0.2241,-4.7093,1
2006,2006-06-13,Group stage,South Korea,Togo,2,1,,,1745.0,1582.0,0.2775,1.0398,-2.5517,-2.7156,1
2006,2006-06-13,Group stage,France,Switzerland,0,0,,,1955.0,1795.0,0.7088,2.2598,5.0576,-0.1043,0
2006,2006-06-13,Group stage,Brazil,Croatia,1,0,,,2034.0,1847.0,-2.2051,1.5825,-1.8181,1.7471,1
2006,2006-06-14,Group stage,Spain,Ukraine,4,0,,,1961.0,1781.0,0.8946,5.7876,-0.7803,2.44,1
2006,2006-06-14,Group stage,Tunisia,Saudi Arabia,2,2,,,1690.0,1595.0,4.0071,1.6766,4.1166,1.649,0
2006,2006-06-14,Group stage,Germany,Poland,1,0,,,1881.0,1837.0,3.6902,1.9677,5.6572,-0.1141,1
2006,2006-06-15,Group stage,Ecuador,Costa Rica,3,0,,,1719.0,1736.0,1.475,-1.9158,-0.6807,2.1853,1
2006,2006-06-15,Group stage,England,Trinidad and Tobago,2,0,,,1968.0,1498.0,2.6245,6.0625,3.6905,3.9783,1
2006,2006-06-15,Group stage,Sweden,Paraguay,1,0,,,1874.0,1767.0,1.6026,-0.6527,3.669,4.4391,1
2006,2006-06-16,Group stage,Argentina,Serbia,6,0,,,1917.0,1801.0,-0.7837,1.863,5.5465,1.6554,1
2006,2006-06-16,Group stage,Netherlands,Ivory Coast,2,1,,,1995.0,1767.0,4.0488,1.7504,-1.5785,0.7785,1
2006,2006-06-16,Group stage,Mexico,Angola,0,0,,,1841.0,1549.0,-3.192,0.0581,2.2187,5.0447,0
2006,2006-06-17,Group stage,Portugal,Iran,2,0,,,1914.0,1804.0,1.7434,3.7165,1.3196,7.5378,1
2006,2006-06-17,Group stage,Czech Republic,Ghana,0,2,,,1964.0,1617.0,1.2622,1.1637,4.8018,-4.7093,-1
2006,2006-06-17,Group stage,Italy,United States,1,1,,,1949.0,1849.0,-0.0437,1.5963,-0.2241,4.2909,0
2006,2006-06-18,Group stage,Japan,Croatia,0,0,,,1789.0,1847.0,1.852,1.5825,2.8028,1.7471,0
2006,2006-06-18,Group stage,Brazil,Australia,2,0,,,2034.0,1797.0,-2.2051,-3.4513,-1.8181,-3.4006,1
2006,2006-06-18,Group stage,France,South Korea,1,1,,,1955.0,1745.0,0.7088,0.2775,5.0576,-2.5517,0
2006,2006-06-19,Group stage,Togo,Switzerland,0,2,,,1582.0,1795.0,1.0398,2.2598,-2.7156,-0.1043,-1
2006,2006-06-19,Group stage,Saudi Arabia,Ukraine,0,4,,,1595.0,1781.0,1.6766,5.7876,1.649,2.44,-1
2006,2006-06-19,Group stage,Spain,Tunisia,3,1,,,1961.0,1690.0,0.8946,4.0071,-0.7803,4.1166,1
2006,2006-06-20,Group stage,Costa Rica,Poland,1,2,,,1736.0,1837.0,-1.9158,1.9677,2.1853,-0.1141,-1
2006,2006-06-20,Group stage,Ecuador,Germany,0,3,,,1719.0,1881.0,1.475,3.6902,-0.6807,5.6572,-1
2006,2006-06-20,Group stage,Paraguay,Trinidad and Tobago,2,0,,,1767.0,1498.0,-0.6527,6.0625,4.4391,3.9783,1
2006,2006-06-20,Group stage,Sweden,England,2,2,,,1874.0,1968.0,1.6026,2.6245,3.669,3.6905,0
2006,2006-06-21,Group stage,Portugal,Mexico,2,1,,,1914.0,1841.0,1.7434,-3.192,1.3196,2.2187,1
2006,2006-06-21,Group stage,Iran,Angola,1,1,,,1804.0,1549.0,3.7165,0.0581,7.5378,5.0447,0
2006,2006-06-21,Group stage,Ivory Coast,Serbia,3,2,,,1767.0,1801.0,1.7504,1.863,0.7785,1.6554,1
2006,2006-06-21,Group stage,Netherlands,Argentina,0,0,,,1995.0,1917.0,4.0488,-0.7837,-1.5785,5.5465,0
2006,2006-06-22,Group stage,Ghana,United States,2,1,,,1617.0,1849.0,1.1637,1.5963,-4.7093,4.2909,1
2006,2006-06-22,Group stage,Czech Republic,Italy,0,2,,,1964.0,1949.0,1.2622,-0.0437,4.8018,-0.2241,-1
2006,2006-06-22,Group stage,Japan,Brazil,1,4,,,1789.0,2034.0,1.852,-2.2051,2.8028,-1.8181,-1
2006,2006-06-22,Group stage,Croatia,Australia,2,2,,,1847.0,1797.0,1.5825,-3.4513,1.7471,-3.4006,0
2006,2006-06-23,Group stage,Saudi Arabia,Spain,0,1,,,1595.0,1961.0,1.6766,0.8946,1.649,-0.7803,-1
2006,2006-06-23,Group stage,Ukraine,Tunisia,1,0,,,1781.0,1690.0,5.7876,4.0071,2.44,4.1166,1
2006,2006-06-23,Group stage,Togo,France,0,2,,,1582.0,1955.0,1.0398,0.7088,-2.7156,5.0576,-1
2006,2006-06-23,Group stage,Switzerland,South Korea,2,0,,,1795.0,1745.0,2.2598,0.2775,-0.1043,-2.5517,1
2006,2006-06-24,Round of 16,Germany,Sweden,2,0,,,1881.0,1874.0,3.6902,1.6026,5.6572,3.669,1
2006,2006-06-24,Round of 16,Argentina,Mexico,2,1,,,1917.0,1841.0,-0.7837,-3.192,5.5465,2.2187,1
2006,2006-06-25,Round of 16,England,Ecuador,1,0,,,1968.0,1719.0,2.6245,1.475,3.6905,-0.6807,1
2006,2006-06-25,Round of 16,Portugal,Netherlands,1,0,,,1914.0,1995.0,1.7434,4.0488,1.3196,-1.5785,1
2006,2006-06-26,Round of 16,Italy,Australia,1,0,,,1949.0,1797.0,-0.0437,-3.4513,-0.2241,-3.4006,1
2006,2006-06-26,Round of 16,Switzerland,Ukraine,0,0,0.0,3.0,1795.0,1781.0,2.2598,5.7876,-0.1043,2.44,0
2006,2006-06-27,Round of 16,Brazil,Ghana,3,0,,,2034.0,1617.0,-2.2051,1.1637,-1.8181,-4.7093,1
2006,2006-06-27,Round of 16,Spain,France,1,3,,,1961.0,1955.0,0.8946,0.7088,-0.7803,5.0576,-1
2006,2006-06-30,Quarter-finals,Germany,Argentina,1,1,4.0,2.0,1881.0,1917.0,3.6902,-0.7837,5.6572,5.5465,0
2006,2006-06-30,Quarter-finals,Italy,Ukraine,3,0,,,1949.0,1781.0,-0.0437,5.7876,-0.2241,2.44,1
2006,2006-07-01,Quarter-finals,England,Portugal,0,0,1.0,3.0,1968.0,1914.0,2.6245,1.7434,3.6905,1.3196,0
2006,2006-07-01,Quarter-finals,Brazil,France,0,1,,,2034.0,1955.0,-2.2051,0.7088,-1.8181,5.0576,-1
2006,2006-07-04,Semi-finals,Germany,Italy,0,2,,,1881.0,1949.0,3.6902,-0.0437,5.6572,-0.2241,-1
2006,2006-07-05,Semi-finals,Portugal,France,0,1,,,1914.0,1955.0,1.7434,0.7088,1.3196,5.0576,-1
2006,2006-07-08,Third-place match,Germany,Portugal,3,1,,,1881.0,1914.0,3.6902,1.7434,5.6572,1.3196,1
2006,2006-07-09,Final,Italy,France,1,1,5.0,3.0,1949.0,1955.0,-0.0437,0.7088,-0.2241,5.0576,0
2010,2010-06-11,Group stage,South Africa,Mexico,1,1,,,1579.0,1850.0,0.6189,5.4247,-2.8917,-0.9646,0
2010,2010-06-11,Group stage,Uruguay,France,0,0,,,1808.0,2004.0,1.2599,-0.5832,-0.4972,-6.0468,0
2010,2010-06-12,Group stage,South Korea,Greece,2,0,,,1689.0,1769.0,4.0565,-1.4494,4.5007,-0.1249,1
2010,2010-06-12,Group stage,Argentina,Nigeria,1,0,,,1968.0,1735.0,-2.1528,-1.8154,-6.1775,-0.4742,1
2010,2010-06-12,Group stage,England,United States,1,1,,,1975.0,1865.0,3.3268,-1.8473,-1.0375,0.6831,0
2010,2010-06-13,Group stage,Algeria,Slovenia,0,1,,,1399.0,1594.0,11.1183,5.4808,9.7201,4.4493,-1
2010,2010-06-13,Group stage,Serbia,Ghana,0,1,,,1768.0,1700.0,5.7007,0.3281,3.6095,2.0664,-1
2010,2010-06-13,Group stage,Germany,Australia,4,0,,,1979.0,1744.0,0.8854,4.4281,0.7342,2.6962,1
2010,2010-06-14,Group stage,Netherlands,Denmark,2,0,,,2024.0,1818.0,3.8097,-0.9122,4.2437,-0.4662,1
2010,2010-06-14,Group stage,Japan,Cameroon,1,0,,,1749.0,1768.0,-0.8,-4.5724,3.0733,-1.0108,1
2010,2010-06-14,Group stage,Italy,Paraguay,1,1,,,2008.0,1849.0,-3.3081,-3.1865,-0.6119,2.6673,0
2010,2010-06-15,Group stage,New Zealand,Slovakia,1,1,,,1496.0,1628.0,1.7299,4.538,2.5833,2.338,0
2010,2010-06-15,Group stage,Ivory Coast,Portugal,0,0,,,1745.0,1827.0,1.5127,2.0084,-4.1663,2.8962,0
2010,2010-06-15,Group stage,Brazil,North Korea,2,1,,,2010.0,1538.0,8.9036,-0.0136,6.1114,0.678,1
2010,2010-06-16,Group stage,Honduras,Chile,0,1,,,1731.0,1803.0,0.6806,5.6443,0.9143,4.2064,-1
2010,2010-06-16,Group stage,Spain,Switzerland,0,1,,,2098.0,1788.0,3.2218,0.1095,5.9743,3.0131,-1
2010,2010-06-16,Group stage,South Africa,Uruguay,0,3,,,1579.0,1808.0,0.6189,1.2599,-2.8917,-0.4972,-1
2010,2010-06-17,Group stage,Argentina,South Korea,4,1,,,1968.0,1689.0,-2.1528,4.0565,-6.1775,4.5007,1
2010,2010-06-17,Group stage,Greece,Nigeria,2,1,,,1769.0,1735.0,-1.4494,-1.8154,-0.1249,-0.4742,1
2010,2010-06-17,Group stage,France,Mexico,0,2,,,2004.0,1850.0,-0.5832,5.4247,-6.0468,-0.9646,-1
2010,2010-06-18,Group stage,Germany,Serbia,0,1,,,1979.0,1768.0,0.8854,5.7007,0.7342,3.6095,-1
2010,2010-06-18,Group stage,Slovenia,United States,2,2,,,1594.0,1865.0,5.4808,-1.8473,4.4493,0.6831,0
2010,2010-06-18,Group stage,England,Algeria,0,0,,,1975.0,1399.0,3.3268,11.1183,-1.0375,9.7201,0
