year,date,round,home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_elo,away_elo,home_form,away_form,home_comp_form,away_comp_form,result
1998,1998-06-19,Group stage,Spain,Paraguay,0,0,,,1988.0,1843.0,0.0994,-2.0454,1.8481,-1.0082,0
1998,1998-06-20,Group stage,Japan,Croatia,0,1,,,1707.0,1874.0,-0.9077,1.3387,0.3014,0.5769,-1
1998,1998-06-20,Group stage,Belgium,Mexico,2,2,,,1767.0,1814.0,1.0722,-0.2478,1.6877,3.1114,0
1998,1998-06-20,Group stage,Netherlands,South Korea,5,0,,,1926.0,1672.0,1.1511,0.1354,-1.1818,0.3577,1
1998,1998-06-21,Group stage,Germany,Serbia,2,2,,,2084.0,1953.0,-0.4581,0.4309,-0.7858,0.4475,0
1998,1998-06-21,Group stage,Argentina,Jamaica,5,0,,,1807.0,1558.0,2.273,-1.2006,2.662,3.1742,1
1998,1998-06-21,Group stage,United States,Iran,1,2,,,1743.0,1536.0,0.838,0.1485,4.3765,0.0501,-1
1998,1998-06-22,Group stage,Colombia,Tunisia,1,0,,,1839.0,1621.0,-0.8466,-1.2297,0.5992,0.912,1
1998,1998-06-22,Group stage,Romania,England,2,1,,,1865.0,1872.0,0.0482,0.2247,1.8208,0.1894,1
1998,1998-06-23,Group stage,Italy,Austria,2,1,,,1991.0,1690.0,0.8762,0.2006,-0.041,3.9883,1
1998,1998-06-23,Group stage,Chile,Cameroon,1,1,,,1724.0,1663.0,0.1082,0.9557,-0.1901,0.4537,0
1998,1998-06-23,Group stage,Brazil,Norway,1,2,,,2071.0,1817.0,-2.502,1.6495,-4.6182,0.7686,-1
1998,1998-06-23,Group stage,Scotland,Morocco,0,3,,,1810.0,1573.0,-0.5234,-1.2697,1.2119,1.9667,-1
1998,1998-06-24,Group stage,South Africa,Saudi Arabia,2,2,,,1728.0,1666.0,-1.2116,-0.0584,0.4686,0.9295,0
1998,1998-06-24,Group stage,France,Denmark,2,1,,,2038.0,1968.0,-0.7878,-2.2628,-0.7627,-0.6623,1
1998,1998-06-24,Group stage,Spain,Bulgaria,6,1,,,1988.0,1817.0,0.0994,-1.1092,1.8481,2.0356,1
1998,1998-06-24,Group stage,Nigeria,Paraguay,1,3,,,1622.0,1843.0,-0.2448,-2.0454,0.4486,-1.0082,-1
1998,1998-06-25,Group stage,Netherlands,Mexico,2,2,,,1926.0,1814.0,1.1511,-0.2478,-1.1818,3.1114,0
1998,1998-06-25,Group stage,Belgium,South Korea,1,1,,,1767.0,1672.0,1.0722,0.1354,1.6877,0.3577,0
1998,1998-06-25,Group stage,United States,Serbia,0,1,,,1743.0,1953.0,0.838,0.4309,4.3765,0.4475,-1
1998,1998-06-25,Group stage,Germany,Iran,2,0,,,2084.0,1536.0,-0.4581,0.1485,-0.7858,0.0501,1
1998,1998-06-26,Group stage,Argentina,Croatia,1,0,,,1807.0,1874.0,2.273,1.3387,2.662,0.5769,1
1998,1998-06-26,Group stage,Japan,Jamaica,1,2,,,1707.0,1558.0,-0.9077,-1.2006,0.3014,3.1742,-1
1998,1998-06-26,Group stage,Romania,Tunisia,1,1,,,1865.0,1621.0,0.0482,-1.2297,1.8208,0.912,0
1998,1998-06-26,Group stage,Colombia,England,0,2,,,1839.0,1872.0,-0.8466,0.2247,0.5992,0.1894,-1
1998,1998-06-27,Round of 16,Italy,Norway,1,0,,,1991.0,1817.0,0.8762,1.6495,-0.041,0.7686,1
1998,1998-06-27,Round of 16,Brazil,Chile,4,1,,,2071.0,1724.0,-2.502,0.1082,-4.6182,-0.1901,1
1998,1998-06-28,Round of 16,France,Paraguay,1,0,,,2038.0,1843.0,-0.7878,-2.0454,-0.7627,-1.0082,1
1998,1998-06-28,Round of 16,Nigeria,Denmark,1,4,,,1622.0,1968.0,-0.2448,-2.2628,0.4486,-0.6623,-1
1998,1998-06-29,Round of 16,Germany,Mexico,2,1,,,2084.0,1814.0,-0.4581,-0.2478,-0.7858,3.1114,1
1998,1998-06-29,Round of 16,Netherlands,Serbia,2,1,,,1926.0,1953.0,1.1511,0.4309,-1.1818,0.4475,1
1998,1998-06-30,Round of 16,Romania,Croatia,0,1,,,1865.0,1874.0,0.0482,1.3387,1.8208,0.5769,-1
1998,1998-06-30,Round of 16,Argentina,England,2,2,4.0,3.0,1807.0,1872.0,2.273,0.2247,2.662,0.1894,0
1998,1998-07-03,Quarter-finals,Italy,France,0,0,3.0,4.0,1991.0,2038.0,0.8762,-0.7878,-0.041,-0.7627,0
1998,1998-07-03,Quarter-finals,Brazil,Denmark,3,2,,,2071.0,1968.0,-2.502,-2.2628,-4.6182,-0.6623,1
1998,1998-07-04,Quarter-finals,Netherlands,Argentina,2,1,,,1926.0,1807.0,1.1511,2.273,-1.1818,2.662,1
1998,1998-07-04,Quarter-finals,Germany,Croatia,0,3,,,2084.0,1874.0,-0.4581,1.3387,-0.7858,0.5769,-1
1998,1998-07-07,Semi-finals,Brazil,Netherlands,1,1,4.0,2.0,2071.0,1926.0,-2.502,1.1511,-4.6182,-1.1818,0
1998,1998-07-08,Semi-finals,France,Croatia,2,1,,,2038.0,1874.0,-0.7878,1.3387,-0.7627,0.5769,1
1998,1998-07-11,Third-place match,Netherlands,Croatia,1,2,,,1926.0,1874.0,1.1511,1.3387,-1.1818,0.5769,-1
1998,1998-07-12,Final,Brazil,France,0,3,,,2071.0,2038.0,-2.502,-0.7878,-4.6182,-0.7627,-1
2002,2002-05-31,Group stage,France,Senegal,0,1,,,2112.0,1540.0,-0.3825,3.3423,0.8847,5.6293,-1
2002,2002-06-01,Group stage,Republic of Ireland,Cameroon,1,1,,,1872.0,1663.0,-0.8669,-0.1415,1.6422,5.1376,0
2002,2002-06-01,Group stage,Uruguay,Denmark,1,2,,,1792.0,1858.0,-0.48,0.7975,0.358,2.381,-1
2002,2002-06-01,Group stage,Germany,Saudi Arabia,8,0,,,1876.0,1700.0,-0.0883,0.2165,-0.6972,3.7163,1
2002,2002-06-02,Group stage,Argentina,Nigeria,1,0,,,2013.0,1657.0,-0.2255,2.0191,1.2024,1.9492,1
2002,2002-06-02,Group stage,Paraguay,South Africa,2,2,,,1717.0,1679.0,-0.8074,-0.0007,-1.9205,-3.2042,0
2002,2002-06-02,Group stage,England,Sweden,1,1,,,1935.0,1888.0,-0.5207,-1.3585,1.8483,2.4413,0
2002,2002-06-02,Group stage,Spain,Slovenia,3,1,,,1965.0,1716.0,0.1626,0.3374,0.6022,1.4898,1
2002,2002-06-03,Group stage,Croatia,Mexico,0,1,,,1878.0,1815.0,-0.0415,0.9085,1.3852,2.1275,-1
2002,2002-06-03,Group stage,Brazil,Turkey,2,1,,,2016.0,1755.0,0.6208,0.3682,-2.0369,2.5242,1
2002,2002-06-03,Group stage,Italy,Ecuador,2,0,,,2019.0,1678.0,-0.4219,0.1474,0.709,0.435,1
2002,2002-06-04,Group stage,China,Costa Rica,0,2,,,1565.0,1740.0,-1.5325,-2.9458,1.9666,0.88,-1
2002,2002-06-04,Group stage,Japan,Belgium,2,2,,,1707.0,1838.0,0.2596,1.1089,0.9619,2.4641,0
2002,2002-06-04,Group stage,South Korea,Poland,2,0,,,1693.0,1759.0,1.0271,-0.4531,-5.014,-0.7017,1
2002,2002-06-05,Group stage,Russia,Tunisia,2,0,,,1829.0,1621.0,-1.4001,-0.7787,-0.2032,-0.777,1
2002,2002-06-05,Group stage,United States,Portugal,3,2,,,1798.0,2011.0,-0.3702,-0.5445,4.0746,0.4951,1
2002,2002-06-05,Group stage,Germany,Republic of Ireland,1,1,,,1876.0,1872.0,-0.0883,-0.8669,-0.6972,1.6422,0
2002,2002-06-06,Group stage,Denmark,Senegal,1,1,,,1858.0,1540.0,0.7975,3.3423,2.381,5.6293,0
2002,2002-06-06,Group stage,Cameroon,Saudi Arabia,1,0,,,1663.0,1700.0,-0.1415,0.2165,5.1376,3.7163,1
2002,2002-06-06,Group stage,France,Uruguay,0,0,,,2112.0,1792.0,-0.3825,-0.48,0.8847,0.358,0
2002,2002-06-07,Group stage,Sweden,Nigeria,2,1,,,1888.0,1657.0,-1.3585,2.0191,2.4413,1.9492,1
2002,2002-06-07,Group stage,Spain,Paraguay,3,1,,,1965.0,1717.0,0.1626,-0.8074,0.6022,-1.9205,1
2002,2002-06-07,Group stage,Argentina,England,0,1,,,2013.0,1935.0,-0.2255,-0.5207,1.2024,1.8483,-1
2002,2002-06-08,Group stage,South Africa,Slovenia,1,0,,,1679.0,1716.0,-0.0007,0.3374,-3.2042,1.4898,1
2002,2002-06-08,Group stage,Italy,Croatia,1,2,,,2019.0,1878.0,-0.4219,-0.0415,0.709,1.3852,-1
2002,2002-06-08,Group stage,Brazil,China,4,0,,,2016.0,1565.0,0.6208,-1.5325,-2.0369,1.9666,1
2002,2002-06-09,Group stage,Mexico,Ecuador,2,1,,,1815.0,1678.0,0.9085,0.1474,2.1275,0.435,1
2002,2002-06-09,Group stage,Costa Rica,Turkey,1,1,,,1740.0,1755.0,-2.9458,0.3682,0.88,2.5242,0
2002,2002-06-09,Group stage,Japan,Russia,1,0,,,1707.0,1829.0,0.2596,-1.4001,0.9619,-0.2032,1
2002,2002-06-10,Group stage,South Korea,United States,1,1,,,1693.0,1798.0,1.0271,-0.3702,-5.014,4.0746,0
2002,2002-06-10,Group stage,Tunisia,Belgium,1,1,,,1621.0,1838.0,-0.7787,1.1089,-0.777,2.4641,0
2002,2002-06-10,Group stage,Portugal,Poland,4,0,,,2011.0,1759.0,-0.5445,-0.4531,0.4951,-0.7017,1
2002,2002-06-11,Group stage,Denmark,France,2,0,,,1858.0,2112.0,0.7975,-0.3825,2.381,0.8847,1
2002,2002-06-11,Group stage,Senegal,Uruguay,3,3,,,1540.0,1792.0,3.3423,-0.48,5.6293,0.358,0
2002,2002-06-11,Group stage,Saudi Arabia,Republic of Ireland,0,3,,,1700.0,1872.0,0.2165,-0.8669,3.7163,1.6422,-1
2002,2002-06-11,Group stage,Cameroon,Germany,0,2,,,1663.0,1876.0,-0.1415,-0.0883,5.1376,-0.6972,-1
2002,2002-06-12,Group stage,Sweden,Argentina,1,1,,,1888.0,2013.0,-1.3585,-0.2255,2.4413,1.2024,0
2002,2002-06-12,Group stage,Nigeria,England,0,0,,,1657.0,1935.0,2.0191,-0.5207,1.9492,1.8483,0
2002,2002-06-12,Group stage,South Africa,Spain,2,3,,,1679.0,1965.0,-0.0007,0.1626,-3.2042,0.6022,-1
2002,2002-06-12,Group stage,Slovenia,Paraguay,1,3,,,1716.0,1717.0,0.3374,-0.8074,1.4898,-1.9205,-1
2002,2002-06-13,Group stage,Costa Rica,Brazil,2,5,,,1740.0,2016.0,-2.9458,0.6208,0.88,-2.0369,-1
2002,2002-06-13,Group stage,Turkey,China,3,0,,,1755.0,1565.0,0.3682,-1.5325,2.5242,1.9666,1
2002,2002-06-13,Group stage,Mexico,Italy,1,1,,,1815.0,2019.0,0.9085,-0.4219,2.1275,0.709,0
2002,2002-06-13,Group stage,Ecuador,Croatia,1,0,,,1678.0,1878.0,0.1474,-0.0415,0.435,1.3852,1
2002,2002-06-14,Group stage,Tunisia,Japan,0,2,,,1621.0,1707.0,-0.7787,0.2596,-0.777,0.9619,-1
2002,2002-06-14,Group stage,Belgium,Russia,3,2,,,1838.0,1829.0,1.1089,-1.4001,2.4641,-0.2032,1
2002,2002-06-14,Group stage,Portugal,South Korea,0,1,,,2011.0,1693.0,-0.5445,1.0271,0.4951,-5.014,-1
2002,2002-06-14,Group stage,Poland,United States,3,1,,,1759.0,1798.0,-0.4531,-0.3702,-0.7017,4.0746,1
2002,2002-06-15,Round of 16,Germany,Paraguay,1,0,,,1876.0,1717.0,-0.0883,-0.8074,-0.6972,-1.9205,1
2002,2002-06-15,Round of 16,Denmark,England,0,3,,,1858.0,1935.0,0.7975,-0.5207,2.381,1.8483,-1
2002,2002-06-16,Round of 16,Sweden,Senegal,1,2,,,1888.0,1540.0,-1.3585,3.3423,2.4413,5.6293,-1
2002,2002-06-16,Round of 16,Spain,Republic of Ireland,1,1,3.0,2.0,1965.0,1872.0,0.1626,-0.8669,0.6022,1.6422,0
2002,2002-06-17,Round of 16,Mexico,United States,0,2,,,1815.0,1798.0,0.9085,-0.3702,2.1275,4.0746,-1
2002,2002-06-17,Round of 16,Brazil,Belgium,2,0,,,2016.0,1838.0,0.6208,1.1089,-2.0369,2.4641,1
2002,2002-06-18,Round of 16,Japan,Turkey,0,1,,,1707.0,1755.0,0.2596,0.3682,0.9619,2.5242,-1
2002,2002-06-18,Round of 16,South Korea,Italy,2,1,,,1693.0,2019.0,1.0271,-0.4219,-5.014,0.709,1
2002,2002-06-21,Quarter-finals,England,Brazil,1,2,,,1935.0,2016.0,-0.5207,0.6208,1.8483,-2.0369,-1
2002,2002-06-21,Quarter-finals,Germany,United States,1,0,,,1876.0,1798.0,-0.0883,-0.3702,-0.6972,4.0746,1
2002,2002-06-22,Quarter-finals,Spain,South Korea,0,0,3.0,5.0,1965.0,1693.0,0.1626,1.0271,0.6022,-5.014,0
2002,2002-06-22,Quarter-finals,Senegal,Turkey,0,1,,,1540.0,1755.0,3.3423,0.3682,5.6293,2.5242,-1
2002,2002-06-25,Semi-finals,Germany,South Korea,1,0,,,1876.0,1693.0,-0.0883,1.0271,-0.6972,-5.014,1
2002,2002-06-26,Semi-finals,Brazil,Turkey,1,0,,,2016.0,1755.0,0.6208,0.3682,-2.0369,2.5242,1
2002,2002-06-29,Third-place match,South Korea,Turkey,2,3,,,1693.0,1755.0,1.0271,0.3682,-5.014,2.5242,-1
2002,2002-06-30,Final,Germany,Brazil,0,2,,,1876.0,2016.0,-0.0883,0.6208,-0.6972,-2.0369,-1
2006,2006-06-09,Group stage,Germany,Costa Rica,4,2,,,1881.0,1736.0,0.3788,-1.6216,3.5342,0.3172,1
2006,2006-06-09,Group stage,Poland,Ecuador,0,2,,,1837.0,1719.0,-0.4798,-0.8199,1.4628,1.6634,-1
2006,2006-06-10,Group stage,England,Paraguay,1,0,,,1968.0,1767.0,2.1906,-0.2185,0.0658,1.4263,1
2006,2006-06-10,Group stage,Trinidad and Tobago,Sweden,0,0,,,1498.0,1874.0,-0.2717,-1.4793,3.7939,0.9528,0
2006,2006-06-10,Group stage,Argentina,Ivory Coast,2,1,,,1917.0,1767.0,-2.1006,-0.2759,-4.2158,0.2216,1
2006,2006-06-11,Group stage,Serbia,Netherlands,0,1,,,1801.0,1995.0,1.0505,0.149,2.1188,1.0659,-1
2006,2006-06-11,Group stage,Mexico,Iran,3,1,,,1841.0,1804.0,0.1366,1.2174,-1.0157,0.599,1
2006,2006-06-11,Group stage,Angola,Portugal,0,1,,,1549.0,1914.0,0.6735,0.4672,1.7191,0.5205,-1
2006,2006-06-12,Group stage,Australia,Japan,3,1,,,1797.0,1789.0,2.6622,-0.0444,1.2379,1.2586,1
2006,2006-06-12,Group stage,United States,Czech Republic,0,3,,,1849.0,1964.0,-0.8594,1.2305,0.1372,1.0963,-1
2006,2006-06-12,Group stage,Italy,Ghana,2,0,,,1949.0,1617.0,0.5119,-1.0015,-0.0188,-0.235,1
2006,2006-06-13,Group stage,South Korea,Togo,2,1,,,1745.0,1582.0,0.0092,-5.7504,-0.938,-3.8607,1
2006,2006-06-13,Group stage,France,Switzerland,0,0,,,1955.0,1795.0,0.2532,-0.3823,0.5283,1.1054,0
2006,2006-06-13,Group stage,Brazil,Croatia,1,0,,,2034.0,1847.0,0.025,-0.0609,3.0301,-0.7511,1
2006,2006-06-14,Group stage,Spain,Ukraine,4,0,,,1961.0,1781.0,0.2096,0.582,0.4399,-0.6588,1
2006,2006-06-14,Group stage,Tunisia,Saudi Arabia,2,2,,,1690.0,1595.0,-2.0839,-0.6956,0.0201,3.8481,0
2006,2006-06-14,Group stage,Germany,Poland,1,0,,,1881.0,1837.0,0.3788,-0.4798,3.5342,1.4628,1
2006,2006-06-15,Group stage,Ecuador,Costa Rica,3,0,,,1719.0,1736.0,-0.8199,-1.6216,1.6634,0.3172,1
2006,2006-06-15,Group stage,England,Trinidad and Tobago,2,0,,,1968.0,1498.0,2.1906,-0.2717,0.0658,3.7939,1
2006,2006-06-15,Group stage,Sweden,Paraguay,1,0,,,1874.0,1767.0,-1.4793,-0.2185,0.9528,1.4263,1
2006,2006-06-16,Group stage,Argentina,Serbia,6,0,,,1917.0,1801.0,-2.1006,1.0505,-4.2158,2.1188,1
2006,2006-06-16,Group stage,Netherlands,Ivory Coast,2,1,,,1995.0,1767.0,0.149,-0.2759,1.0659,0.2216,1
2006,2006-06-16,Group stage,Mexico,Angola,0,0,,,1841.0,1549.0,0.1366,0.6735,-1.0157,1.7191,0
2006,2006-06-17,Group stage,Portugal,Iran,2,0,,,1914.0,1804.0,0.4672,1.2174,0.5205,0.599,1
2006,2006-06-17,Group stage,Czech Republic,Ghana,0,2,,,1964.0,1617.0,1.2305,-1.0015,1.0963,-0.235,-1
2006,2006-06-17,Group stage,Italy,United States,1,1,,,1949.0,1849.0,0.5119,-0.8594,-0.0188,0.1372,0
2006,2006-06-18,Group stage,Japan,Croatia,0,0,,,1789.0,1847.0,-0.0444,-0.0609,1.2586,-0.7511,0
2006,2006-06-18,Group stage,Brazil,Australia,2,0,,,2034.0,1797.0,0.025,2.6622,3.0301,1.2379,1
2006,2006-06-18,Group stage,France,South Korea,1,1,,,1955.0,1745.0,0.2532,0.0092,0.5283,-0.938,0
2006,2006-06-19,Group stage,Togo,Switzerland,0,2,,,1582.0,1795.0,-5.7504,-0.3823,-3.8607,1.1054,-1
2006,2006-06-19,Group stage,Saudi Arabia,Ukraine,0,4,,,1595.0,1781.0,-0.6956,0.582,3.8481,-0.6588,-1
2006,2006-06-19,Group stage,Spain,Tunisia,3,1,,,1961.0,1690.0,0.2096,-2.0839,0.4399,0.0201,1
2006,2006-06-20,Group stage,Costa Rica,Poland,1,2,,,1736.0,1837.0,-1.6216,-0.4798,0.3172,1.4628,-1
2006,2006-06-20,Group stage,Ecuador,Germany,0,3,,,1719.0,1881.0,-0.8199,0.3788,1.6634,3.5342,-1
2006,2006-06-20,Group stage,Paraguay,Trinidad and Tobago,2,0,,,1767.0,1498.0,-0.2185,-0.2717,1.4263,3.7939,1
2006,2006-06-20,Group stage,Sweden,England,2,2,,,1874.0,1968.0,-1.4793,2.1906,0.9528,0.0658,0
2006,2006-06-21,Group stage,Portugal,Mexico,2,1,,,1914.0,1841.0,0.4672,0.1366,0.5205,-1.0157,1
2006,2006-06-21,Group stage,Iran,Angola,1,1,,,1804.0,1549.0,1.2174,0.6735,0.599,1.7191,0
2006,2006-06-21,Group stage,Ivory Coast,Serbia,3,2,,,1767.0,1801.0,-0.2759,1.0505,0.2216,2.1188,1
2006,2006-06-21,Group stage,Netherlands,Argentina,0,0,,,1995.0,1917.0,0.149,-2.1006,1.0659,-4.2158,0
2006,2006-06-22,Group stage,Ghana,United States,2,1,,,1617.0,1849.0,-1.0015,-0.8594,-0.235,0.1372,1
2006,2006-06-22,Group stage,Czech Republic,Italy,0,2,,,1964.0,1949.0,1.2305,0.5119,1.0963,-0.0188,-1
2006,2006-06-22,Group stage,Japan,Brazil,1,4,,,1789.0,2034.0,-0.0444,0.025,1.2586,3.0301,-1
2006,2006-06-22,Group stage,Croatia,Australia,2,2,,,1847.0,1797.0,-0.0609,2.6622,-0.7511,1.2379,0
2006,2006-06-23,Group stage,Saudi Arabia,Spain,0,1,,,1595.0,1961.0,-0.6956,0.2096,3.8481,0.4399,-1
2006,2006-06-23,Group stage,Ukraine,Tunisia,1,0,,,1781.0,1690.0,0.582,-2.0839,-0.6588,0.0201,1
2006,2006-06-23,Group stage,Togo,France,0,2,,,1582.0,1955.0,-5.7504,0.2532,-3.8607,0.5283,-1
2006,2006-06-23,Group stage,Switzerland,South Korea,2,0,,,1795.0,1745.0,-0.3823,0.0092,1.1054,-0.938,1
2006,2006-06-24,Round of 16,Germany,Sweden,2,0,,,1881.0,1874.0,0.3788,-1.4793,3.5342,0.9528,1
2006,2006-06-24,Round of 16,Argentina,Mexico,2,1,,,1917.0,1841.0,-2.1006,0.1366,-4.2158,-1.0157,1
2006,2006-06-25,Round of 16,England,Ecuador,1,0,,,1968.0,1719.0,2.1906,-0.8199,0.0658,1.6634,1
2006,2006-06-25,Round of 16,Portugal,Netherlands,1,0,,,1914.0,1995.0,0.4672,0.149,0.5205,1.0659,1
2006,2006-06-26,Round of 16,Italy,Australia,1,0,,,1949.0,1797.0,0.5119,2.6622,-0.0188,1.2379,1
2006,2006-06-26,Round of 16,Switzerland,Ukraine,0,0,0.0,3.0,1795.0,1781.0,-0.3823,0.582,1.1054,-0.6588,0
2006,2006-06-27,Round of 16,Brazil,Ghana,3,0,,,2034.0,1617.0,0.025,-1.0015,3.0301,-0.235,1
2006,2006-06-27,Round of 16,Spain,France,1,3,,,1961.0,1955.0,0.2096,0.2532,0.4399,0.5283,-1
2006,2006-06-30,Quarter-finals,Germany,Argentina,1,1,4.0,2.0,1881.0,1917.0,0.3788,-2.1006,3.5342,-4.2158,0
2006,2006-06-30,Quarter-finals,Italy,Ukraine,3,0,,,1949.0,1781.0,0.5119,0.582,-0.0188,-0.6588,1
2006,2006-07-01,Quarter-finals,England,Portugal,0,0,1.0,3.0,1968.0,1914.0,2.1906,0.4672,0.0658,0.5205,0
2006,2006-07-01,Quarter-finals,Brazil,France,0,1,,,2034.0,1955.0,0.025,0.2532,3.0301,0.5283,-1
2006,2006-07-04,Semi-finals,Germany,Italy,0,2,,,1881.0,1949.0,0.3788,0.5119,3.5342,-0.0188,-1
2006,2006-07-05,Semi-finals,Portugal,France,0,1,,,1914.0,1955.0,0.4672,0.2532,0.5205,0.5283,-1
2006,2006-07-08,Third-place match,Germany,Portugal,3,1,,,1881.0,1914.0,0.3788,0.4672,3.5342,0.5205,1
2006,2006-07-09,Final,Italy,France,1,1,5.0,3.0,1949.0,1955.0,0.5119,0.2532,-0.0188,0.5283,0
2010,2010-06-11,Group stage,South Africa,Mexico,1,1,,,1579.0,1850.0,2.2695,0.5079,-2.4921,3.2183,0
2010,2010-06-11,Group stage,Uruguay,France,0,0,,,1808.0,2004.0,1.1155,-1.7434,2.3118,0.2324,0
2010,2010-06-12,Group stage,South Korea,Greece,2,0,,,1689.0,1769.0,0.8633,-0.2674,0.1515,0.7713,1
2010,2010-06-12,Group stage,Argentina,Nigeria,1,0,,,1968.0,1735.0,1.3276,1.1968,-3.1028,-0.5135,1
2010,2010-06-12,Group stage,England,United States,1,1,,,1975.0,1865.0,0.9602,0.1638,-0.063,0.5273,0
2010,2010-06-13,Group stage,Algeria,Slovenia,0,1,,,1399.0,1594.0,-1.3406,2.2719,4.192,4.3239,-1
2010,2010-06-13,Group stage,Serbia,Ghana,0,1,,,1768.0,1700.0,0.3973,-0.217,1.5992,0.722,-1
2010,2010-06-13,Group stage,Germany,Australia,4,0,,,1979.0,1744.0,-0.3088,0.1709,1.3301,2.7607,1
2010,2010-06-14,Group stage,Netherlands,Denmark,2,0,,,2024.0,1818.0,0.9192,-1.1545,2.5218,0.0098,1
2010,2010-06-14,Group stage,Japan,Cameroon,1,0,,,1749.0,1768.0,-0.9144,-1.0833,0.6828,-3.0324,1
2010,2010-06-14,Group stage,Italy,Paraguay,1,1,,,2008.0,1849.0,-0.7394,-0.2404,-1.0524,0.6051,0
2010,2010-06-15,Group stage,New Zealand,Slovakia,1,1,,,1496.0,1628.0,1.3687,0.7189,0.1482,1.8989,0
2010,2010-06-15,Group stage,Ivory Coast,Portugal,0,0,,,1745.0,1827.0,-1.1186,1.1387,-2.1794,3.0443,0
2010,2010-06-15,Group stage,Brazil,North Korea,2,1,,,2010.0,1538.0,1.1134,-0.5365,0.5492,0.3019,1
2010,2010-06-16,Group stage,Honduras,Chile,0,1,,,1731.0,1803.0,-1.758,0.8429,1.0419,1.7672,-1
2010,2010-06-16,Group stage,Spain,Switzerland,0,1,,,2098.0,1788.0,1.0227,-1.4621,1.4593,0.8085,-1
2010,2010-06-16,Group stage,South Africa,Uruguay,0,3,,,1579.0,1808.0,2.2695,1.1155,-2.4921,2.3118,-1
2010,2010-06-17,Group stage,Argentina,South Korea,4,1,,,1968.0,1689.0,1.3276,0.8633,-3.1028,0.1515,1
2010,2010-06-17,Group stage,Greece,Nigeria,2,1,,,1769.0,1735.0,-0.2674,1.1968,0.7713,-0.5135,1
2010,2010-06-17,Group stage,France,Mexico,0,2,,,2004.0,1850.0,-1.7434,0.5079,0.2324,3.2183,-1
2010,2010-06-18,Group stage,Germany,Serbia,0,1,,,1979.0,1768.0,-0.3088,0.3973,1.3301,1.5992,-1
2010,2010-06-18,Group stage,Slovenia,United States,2,2,,,1594.0,1865.0,2.2719,0.1638,4.3239,0.5273,0
