year,date,round,home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_elo,away_elo,home_form,away_form,home_comp_form,away_comp_form,result
1998,1998-06-29,Round of 16,Netherlands,Serbia,2,1,,,1926.0,1953.0,1.937,-0.3258,1.9878,2.5124,1
1998,1998-06-30,Round of 16,Romania,Croatia,0,1,,,1865.0,1874.0,3.7279,1.0032,-0.4891,-0.8513,-1
1998,1998-06-30,Round of 16,Argentina,England,2,2,4.0,3.0,1807.0,1872.0,3.2537,3.1577,2.949,4.7942,0
1998,1998-07-03,Quarter-finals,Italy,France,0,0,3.0,4.0,1991.0,2038.0,0.593,0.3043,-0.7315,1.7318,0
1998,1998-07-03,Quarter-finals,Brazil,Denmark,3,2,,,2071.0,1968.0,-1.2531,0.5012,2.8562,-0.2182,1
1998,1998-07-04,Quarter-finals,Netherlands,Argentina,2,1,,,1926.0,1807.0,1.937,3.2537,1.9878,2.949,1
1998,1998-07-04,Quarter-finals,Germany,Croatia,0,3,,,2084.0,1874.0,-0.2183,1.0032,0.9137,-0.8513,-1
1998,1998-07-07,Semi-finals,Brazil,Netherlands,1,1,4.0,2.0,2071.0,1926.0,-1.2531,1.937,2.8562,1.9878,0
1998,1998-07-08,Semi-finals,France,Croatia,2,1,,,2038.0,1874.0,0.3043,1.0032,1.7318,-0.8513,1
1998,1998-07-11,Third-place match,Netherlands,Croatia,1,2,,,1926.0,1874.0,1.937,1.0032,1.9878,-0.8513,-1
1998,1998-07-12,Final,Brazil,France,0,3,,,2071.0,2038.0,-1.2531,0.3043,2.8562,1.7318,-1
2002,2002-05-31,Group stage,France,Senegal,0,1,,,2112.0,1540.0,0.148,12.1359,5.1095,10.5617,-1
2002,2002-06-01,Group stage,Republic of Ireland,Cameroon,1,1,,,1872.0,1663.0,3.6848,7.4349,3.6827,6.6661,0
2002,2002-06-01,Group stage,Uruguay,Denmark,1,2,,,1792.0,1858.0,-2.4397,3.5759,0.9873,-0.9385,-1
2002,2002-06-01,Group stage,Germany,Saudi Arabia,8,0,,,1876.0,1700.0,0.3965,5.3071,-0.6137,6.6767,1
2002,2002-06-02,Group stage,Argentina,Nigeria,1,0,,,2013.0,1657.0,3.2311,3.821,2.7284,3.5569,1
2002,2002-06-02,Group stage,Paraguay,South Africa,2,2,,,1717.0,1679.0,-1.1755,-5.3031,-0.1046,-4.7318,0
2002,2002-06-02,Group stage,England,Sweden,1,1,,,1935.0,1888.0,2.452,2.2887,-2.6503,0.9031,0
2002,2002-06-02,Group stage,Spain,Slovenia,3,1,,,1965.0,1716.0,0.6454,5.6184,1.3402,4.5813,1
2002,2002-06-03,Group stage,Croatia,Mexico,0,1,,,1878.0,1815.0,1.2012,4.4262,2.7415,4.5373,-1
2002,2002-06-03,Group stage,Brazil,Turkey,2,1,,,2016.0,1755.0,-2.5919,1.2292,-12.8959,5.1052,1
2002,2002-06-03,Group stage,Italy,Ecuador,2,0,,,2019.0,1678.0,1.0153,2.3134,2.9932,4.6528,1
2002,2002-06-04,Group stage,China,Costa Rica,0,2,,,1565.0,1740.0,5.8767,2.3581,7.7553,8.0833,-1
2002,2002-06-04,Group stage,Japan,Belgium,2,2,,,1707.0,1838.0,4.2233,3.2405,12.8054,1.7554,0
2002,2002-06-04,Group stage,South Korea,Poland,2,0,,,1693.0,1759.0,-3.3068,0.4316,0.6977,2.8968,1
2002,2002-06-05,Group stage,Russia,Tunisia,2,0,,,1829.0,1621.0,-0.3191,-1.4149,5.0752,-0.3524,1
2002,2002-06-05,Group stage,United States,Portugal,3,2,,,1798.0,2011.0,3.104,-0.2104,4.231,4.97,1
2002,2002-06-05,Group stage,Germany,Republic of Ireland,1,1,,,1876.0,1872.0,0.3965,3.6848,-0.6137,3.6827,0
2002,2002-06-06,Group stage,Denmark,Senegal,1,1,,,1858.0,1540.0,3.5759,12.1359,-0.9385,10.5617,0
2002,2002-06-06,Group stage,Cameroon,Saudi Arabia,1,0,,,1663.0,1700.0,7.4349,5.3071,6.6661,6.6767,1
2002,2002-06-06,Group stage,France,Uruguay,0,0,,,2112.0,1792.0,0.148,-2.4397,5.1095,0.9873,0
2002,2002-06-07,Group stage,Sweden,Nigeria,2,1,,,1888.0,1657.0,2.2887,3.821,0.9031,3.5569,1
2002,2002-06-07,Group stage,Spain,Paraguay,3,1,,,1965.0,1717.0,0.6454,-1.1755,1.3402,-0.1046,1
2002,2002-06-07,Group stage,Argentina,England,0,1,,,2013.0,1935.0,3.2311,2.452,2.7284,-2.6503,-1
2002,2002-06-08,Group stage,South Africa,Slovenia,1,0,,,1679.0,1716.0,-5.3031,5.6184,-4.7318,4.5813,1
2002,2002-06-08,Group stage,Italy,Croatia,1,2,,,2019.0,1878.0,1.0153,1.2012,2.9932,2.7415,-1
2002,2002-06-08,Group stage,Brazil,China,4,0,,,2016.0,1565.0,-2.5919,5.8767,-12.8959,7.7553,1
2002,2002-06-09,Group stage,Mexico,Ecuador,2,1,,,1815.0,1678.0,4.4262,2.3134,4.5373,4.6528,1
2002,2002-06-09,Group stage,Costa Rica,Turkey,1,1,,,1740.0,1755.0,2.3581,1.2292,8.0833,5.1052,0
2002,2002-06-09,Group stage,Japan,Russia,1,0,,,1707.0,1829.0,4.2233,-0.3191,12.8054,5.0752,1
2002,2002-06-10,Group stage,South Korea,United States,1,1,,,1693.0,1798.0,-3.3068,3.104,0.6977,4.231,0
2002,2002-06-10,Group stage,Tunisia,Belgium,1,1,,,1621.0,1838.0,-1.4149,3.2405,-0.3524,1.7554,0
2002,2002-06-10,Group stage,Portugal,Poland,4,0,,,2011.0,1759.0,-0.2104,0.4316,4.97,2.8968,1
2002,2002-06-11,Group stage,Denmark,France,2,0,,,1858.0,2112.0,3.5759,0.148,-0.9385,5.1095,1
2002,2002-06-11,Group stage,Senegal,Uruguay,3,3,,,1540.0,1792.0,12.1359,-2.4397,10.5617,0.9873,0
2002,2002-06-11,Group stage,Saudi Arabia,Republic of Ireland,0,3,,,1700.0,1872.0,5.3071,3.6848,6.6767,3.6827,-1
2002,2002-06-11,Group stage,Cameroon,Germany,0,2,,,1663.0,1876.0,7.4349,0.3965,6.6661,-0.6137,-1
2002,2002-06-12,Group stage,Sweden,Argentina,1,1,,,1888.0,2013.0,2.2887,3.2311,0.9031,2.7284,0
2002,2002-06-12,Group stage,Nigeria,England,0,0,,,1657.0,1935.0,3.821,2.452,3.5569,-2.6503,0
2002,2002-06-12,Group stage,South Africa,Spain,2,3,,,1679.0,1965.0,-5.3031,0.6454,-4.7318,1.3402,-1
2002,2002-06-12,Group stage,Slovenia,Paraguay,1,3,,,1716.0,1717.0,5.6184,-1.1755,4.5813,-0.1046,-1
2002,2002-06-13,Group stage,Costa Rica,Brazil,2,5,,,1740.0,2016.0,2.3581,-2.5919,8.0833,-12.8959,-1
2002,2002-06-13,Group stage,Turkey,China,3,0,,,1755.0,1565.0,1.2292,5.8767,5.1052,7.7553,1
2002,2002-06-13,Group stage,Mexico,Italy,1,1,,,1815.0,2019.0,4.4262,1.0153,4.5373,2.9932,0
2002,2002-06-13,Group stage,Ecuador,Croatia,1,0,,,1678.0,1878.0,2.3134,1.2012,4.6528,2.7415,1
2002,2002-06-14,Group stage,Tunisia,Japan,0,2,,,1621.0,1707.0,-1.4149,4.2233,-0.3524,12.8054,-1
2002,2002-06-14,Group stage,Belgium,Russia,3,2,,,1838.0,1829.0,3.2405,-0.3191,1.7554,5.0752,1
2002,2002-06-14,Group stage,Portugal,South Korea,0,1,,,2011.0,1693.0,-0.2104,-3.3068,4.97,0.6977,-1
2002,2002-06-14,Group stage,Poland,United States,3,1,,,1759.0,1798.0,0.4316,3.104,2.8968,4.231,1
2002,2002-06-15,Round of 16,Germany,Paraguay,1,0,,,1876.0,1717.0,0.3965,-1.1755,-0.6137,-0.1046,1
2002,2002-06-15,Round of 16,Denmark,England,0,3,,,1858.0,1935.0,3.5759,2.452,-0.9385,-2.6503,-1
2002,2002-06-16,Round of 16,Sweden,Senegal,1,2,,,1888.0,1540.0,2.2887,12.1359,0.9031,10.5617,-1
2002,2002-06-16,Round of 16,Spain,Republic of Ireland,1,1,3.0,2.0,1965.0,1872.0,0.6454,3.6848,1.3402,3.6827,0
2002,2002-06-17,Round of 16,Mexico,United States,0,2,,,1815.0,1798.0,4.4262,3.104,4.5373,4.231,-1
2002,2002-06-17,Round of 16,Brazil,Belgium,2,0,,,2016.0,1838.0,-2.5919,3.2405,-12.8959,1.7554,1
2002,2002-06-18,Round of 16,Japan,Turkey,0,1,,,1707.0,1755.0,4.2233,1.2292,12.8054,5.1052,-1
2002,2002-06-18,Round of 16,South Korea,Italy,2,1,,,1693.0,2019.0,-3.3068,1.0153,0.6977,2.9932,1
2002,2002-06-21,Quarter-finals,England,Brazil,1,2,,,1935.0,2016.0,2.452,-2.5919,-2.6503,-12.8959,-1
2002,2002-06-21,Quarter-finals,Germany,United States,1,0,,,1876.0,1798.0,0.3965,3.104,-0.6137,4.231,1
2002,2002-06-22,Quarter-finals,Spain,South Korea,0,0,3.0,5.0,1965.0,1693.0,0.6454,-3.3068,1.3402,0.6977,0
2002,2002-06-22,Quarter-finals,Senegal,Turkey,0,1,,,1540.0,1755.0,12.1359,1.2292,10.5617,5.1052,-1
2002,2002-06-25,Semi-finals,Germany,South Korea,1,0,,,1876.0,1693.0,0.3965,-3.3068,-0.6137,0.6977,1
2002,2002-06-26,Semi-finals,Brazil,Turkey,1,0,,,2016.0,1755.0,-2.5919,1.2292,-12.8959,5.1052,1
2002,2002-06-29,Third-place match,South Korea,Turkey,2,3,,,1693.0,1755.0,-3.3068,1.2292,0.6977,5.1052,-1
2002,2002-06-30,Final,Germany,Brazil,0,2,,,1876.0,2016.0,0.3965,-2.5919,-0.6137,-12.8959,-1
2006,2006-06-09,Group stage,Germany,Costa Rica,4,2,,,1881.0,1736.0,1.6513,-0.5296,0.8356,1.7837,1
2006,2006-06-09,Group stage,Poland,Ecuador,0,2,,,1837.0,1719.0,1.5749,-0.3222,1.9072,0.5261,-1
2006,2006-06-10,Group stage,England,Paraguay,1,0,,,1968.0,1767.0,1.3437,1.7618,1.5842,2.9912,1
2006,2006-06-10,Group stage,Trinidad and Tobago,Sweden,0,0,,,1498.0,1874.0,4.2812,0.2848,5.0913,3.2712,0
2006,2006-06-10,Group stage,Argentina,Ivory Coast,2,1,,,1917.0,1767.0,-2.1807,1.5514,0.7222,1.7655,1
2006,2006-06-11,Group stage,Serbia,Netherlands,0,1,,,1801.0,1995.0,2.76,3.1752,5.0955,1.9926,-1
2006,2006-06-11,Group stage,Mexico,Iran,3,1,,,1841.0,1804.0,-1.617,2.4553,-0.2223,3.6304,1
2006,2006-06-11,Group stage,Angola,Portugal,0,1,,,1549.0,1914.0,0.6041,1.2229,4.1835,1.4307,-1
2006,2006-06-12,Group stage,Australia,Japan,3,1,,,1797.0,1789.0,-2.5652,1.6018,-2.5742,2.0089,1
2006,2006-06-12,Group stage,United States,Czech Republic,0,3,,,1849.0,1964.0,-0.0611,0.6095,3.9947,-1.0886,-1
2006,2006-06-12,Group stage,Italy,Ghana,2,0,,,1949.0,1617.0,0.8331,2.2018,0.47,0.5787,1
2006,2006-06-13,Group stage,South Korea,Togo,2,1,,,1745.0,1582.0,2.3934,-2.7735,-2.85,-1.993,1
2006,2006-06-13,Group stage,France,Switzerland,0,0,,,1955.0,1795.0,1.1697,3.5878,0.9611,-0.0199,0
2006,2006-06-13,Group stage,Brazil,Croatia,1,0,,,2034.0,1847.0,0.2274,0.6533,-2.6572,2.0875,1
2006,2006-06-14,Group stage,Spain,Ukraine,4,0,,,1961.0,1781.0,1.272,3.0817,-2.483,1.6287,1
2006,2006-06-14,Group stage,Tunisia,Saudi Arabia,2,2,,,1690.0,1595.0,4.8815,-1.7335,2.0045,-0.2042,0
2006,2006-06-14,Group stage,Germany,Poland,1,0,,,1881.0,1837.0,1.6513,1.5749,0.8356,1.9072,1
2006,2006-06-15,Group stage,Ecuador,Costa Rica,3,0,,,1719.0,1736.0,-0.3222,-0.5296,0.5261,1.7837,1
2006,2006-06-15,Group stage,England,Trinidad and Tobago,2,0,,,1968.0,1498.0,1.3437,4.2812,1.5842,5.0913,1
2006,2006-06-15,Group stage,Sweden,Paraguay,1,0,,,1874.0,1767.0,0.2848,1.7618,3.2712,2.9912,1
2006,2006-06-16,Group stage,Argentina,Serbia,6,0,,,1917.0,1801.0,-2.1807,2.76,0.7222,5.0955,1
2006,2006-06-16,Group stage,Netherlands,Ivory Coast,2,1,,,1995.0,1767.0,3.1752,1.5514,1.9926,1.7655,1
2006,2006-06-16,Group stage,Mexico,Angola,0,0,,,1841.0,1549.0,-1.617,0.6041,-0.2223,4.1835,0
2006,2006-06-17,Group stage,Portugal,Iran,2,0,,,1914.0,1804.0,1.2229,2.4553,1.4307,3.6304,1
2006,2006-06-17,Group stage,Czech Republic,Ghana,0,2,,,1964.0,1617.0,0.6095,2.2018,-1.0886,0.5787,-1
2006,2006-06-17,Group stage,Italy,United States,1,1,,,1949.0,1849.0,0.8331,-0.0611,0.47,3.9947,0
2006,2006-06-18,Group stage,Japan,Croatia,0,0,,,1789.0,1847.0,1.6018,0.6533,2.0089,2.0875,0
2006,2006-06-18,Group stage,Brazil,Australia,2,0,,,2034.0,1797.0,0.2274,-2.5652,-2.6572,-2.5742,1
2006,2006-06-18,Group stage,France,South Korea,1,1,,,1955.0,1745.0,1.1697,2.3934,0.9611,-2.85,0
2006,2006-06-19,Group stage,Togo,Switzerland,0,2,,,1582.0,1795.0,-2.7735,3.5878,-1.993,-0.0199,-1
2006,2006-06-19,Group stage,Saudi Arabia,Ukraine,0,4,,,1595.0,1781.0,-1.7335,3.0817,-0.2042,1.6287,-1
2006,2006-06-19,Group stage,Spain,Tunisia,3,1,,,1961.0,1690.0,1.272,4.8815,-2.483,2.0045,1
2006,2006-06-20,Group stage,Costa Rica,Poland,1,2,,,1736.0,1837.0,-0.5296,1.5749,1.7837,1.9072,-1
2006,2006-06-20,Group stage,Ecuador,Germany,0,3,,,1719.0,1881.0,-0.3222,1.6513,0.5261,0.8356,-1
2006,2006-06-20,Group stage,Paraguay,Trinidad and Tobago,2,0,,,1767.0,1498.0,1.7618,4.2812,2.9912,5.0913,1
2006,2006-06-20,Group stage,Sweden,England,2,2,,,1874.0,1968.0,0.2848,1.3437,3.2712,1.5842,0
2006,2006-06-21,Group stage,Portugal,Mexico,2,1,,,1914.0,1841.0,1.2229,-1.617,1.4307,-0.2223,1
2006,2006-06-21,Group stage,Iran,Angola,1,1,,,1804.0,1549.0,2.4553,0.6041,3.6304,4.1835,0
2006,2006-06-21,Group stage,Ivory Coast,Serbia,3,2,,,1767.0,1801.0,1.5514,2.76,1.7655,5.0955,1
2006,2006-06-21,Group stage,Netherlands,Argentina,0,0,,,1995.0,1917.0,3.1752,-2.1807,1.9926,0.7222,0
2006,2006-06-22,Group stage,Ghana,United States,2,1,,,1617.0,1849.0,2.2018,-0.0611,0.5787,3.9947,1
2006,2006-06-22,Group stage,Czech Republic,Italy,0,2,,,1964.0,1949.0,0.6095,0.8331,-1.0886,0.47,-1
2006,2006-06-22,Group stage,Japan,Brazil,1,4,,,1789.0,2034.0,1.6018,0.2274,2.0089,-2.6572,-1
2006,2006-06-22,Group stage,Croatia,Australia,2,2,,,1847.0,1797.0,0.6533,-2.5652,2.0875,-2.5742,0
2006,2006-06-23,Group stage,Saudi Arabia,Spain,0,1,,,1595.0,1961.0,-1.7335,1.272,-0.2042,-2.483,-1
2006,2006-06-23,Group stage,Ukraine,Tunisia,1,0,,,1781.0,1690.0,3.0817,4.8815,1.6287,2.0045,1
2006,2006-06-23,Group stage,Togo,France,0,2,,,1582.0,1955.0,-2.7735,1.1697,-1.993,0.9611,-1
2006,2006-06-23,Group stage,Switzerland,South Korea,2,0,,,1795.0,1745.0,3.5878,2.3934,-0.0199,-2.85,1
2006,2006-06-24,Round of 16,Germany,Sweden,2,0,,,1881.0,1874.0,1.6513,0.2848,0.8356,3.2712,1
2006,2006-06-24,Round of 16,Argentina,Mexico,2,1,,,1917.0,1841.0,-2.1807,-1.617,0.7222,-0.2223,1
2006,2006-06-25,Round of 16,England,Ecuador,1,0,,,1968.0,1719.0,1.3437,-0.3222,1.5842,0.5261,1
2006,2006-06-25,Round of 16,Portugal,Netherlands,1,0,,,1914.0,1995.0,1.2229,3.1752,1.4307,1.9926,1
2006,2006-06-26,Round of 16,Italy,Australia,1,0,,,1949.0,1797.0,0.8331,-2.5652,0.47,-2.5742,1
2006,2006-06-26,Round of 16,Switzerland,Ukraine,0,0,0.0,3.0,1795.0,1781.0,3.5878,3.0817,-0.0199,1.6287,0
2006,2006-06-27,Round of 16,Brazil,Ghana,3,0,,,2034.0,1617.0,0.2274,2.2018,-2.6572,0.5787,1
2006,2006-06-27,Round of 16,Spain,France,1,3,,,1961.0,1955.0,1.272,1.1697,-2.483,0.9611,-1
2006,2006-06-30,Quarter-finals,Germany,Argentina,1,1,4.0,2.0,1881.0,1917.0,1.6513,-2.1807,0.8356,0.7222,0
2006,2006-06-30,Quarter-finals,Italy,Ukraine,3,0,,,1949.0,1781.0,0.8331,3.0817,0.47,1.6287,1
2006,2006-07-01,Quarter-finals,England,Portugal,0,0,1.0,3.0,1968.0,1914.0,1.3437,1.2229,1.5842,1.4307,0
2006,2006-07-01,Quarter-finals,Brazil,France,0,1,,,2034.0,1955.0,0.2274,1.1697,-2.6572,0.9611,-1
2006,2006-07-04,Semi-finals,Germany,Italy,0,2,,,1881.0,1949.0,1.6513,0.8331,0.8356,0.47,-1
2006,2006-07-05,Semi-finals,Portugal,France,0,1,,,1914.0,1955.0,1.2229,1.1697,1.4307,0.9611,-1
2006,2006-07-08,Third-place match,Germany,Portugal,3,1,,,1881.0,1914.0,1.6513,1.2229,0.8356,1.4307,1
2006,2006-07-09,Final,Italy,France,1,1,5.0,3.0,1949.0,1955.0,0.8331,1.1697,0.47,0.9611,0
2010,2010-06-11,Group stage,South Africa,Mexico,1,1,,,1579.0,1850.0,1.888,0.5758,-0.986,3.5077,0
2010,2010-06-11,Group stage,Uruguay,France,0,0,,,1808.0,2004.0,1.3587,-0.5521,1.0759,-4.2393,0
2010,2010-06-12,Group stage,South Korea,Greece,2,0,,,1689.0,1769.0,1.8546,-2.0463,3.8507,-3.2855,1
2010,2010-06-12,Group stage,Argentina,Nigeria,1,0,,,1968.0,1735.0,-1.716,-1.0892,-7.8355,-0.8686,1
2010,2010-06-12,Group stage,England,United States,1,1,,,1975.0,1865.0,1.6968,-1.6833,1.4481,2.8344,0
2010,2010-06-13,Group stage,Algeria,Slovenia,0,1,,,1399.0,1594.0,8.9423,3.8947,11.2177,4.4774,-1
2010,2010-06-13,Group stage,Serbia,Ghana,0,1,,,1768.0,1700.0,5.1667,-2.4757,4.9414,-1.3024,-1
2010,2010-06-13,Group stage,Germany,Australia,4,0,,,1979.0,1744.0,0.3763,2.8312,2.129,2.1697,1
2010,2010-06-14,Group stage,Netherlands,Denmark,2,0,,,2024.0,1818.0,3.071,-1.0113,4.5957,0.7019,1
2010,2010-06-14,Group stage,Japan,Cameroon,1,0,,,1749.0,1768.0,-0.0275,-2.6,0.6058,-3.1534,1
2010,2010-06-14,Group stage,Italy,Paraguay,1,1,,,2008.0,1849.0,-3.1535,-2.8038,0.294,0.0656,0
2010,2010-06-15,Group stage,New Zealand,Slovakia,1,1,,,1496.0,1628.0,-3.3804,2.9724,3.763,3.593,0
2010,2010-06-15,Group stage,Ivory Coast,Portugal,0,0,,,1745.0,1827.0,-0.2586,4.0111,-1.4578,0.3867,0
2010,2010-06-15,Group stage,Brazil,North Korea,2,1,,,2010.0,1538.0,6.9318,-0.3601,7.131,0.5883,1
2010,2010-06-16,Group stage,Honduras,Chile,0,1,,,1731.0,1803.0,-0.4165,4.1674,0.8475,4.6707,-1
2010,2010-06-16,Group stage,Spain,Switzerland,0,1,,,2098.0,1788.0,1.1362,2.0325,2.2449,0.7601,-1
2010,2010-06-16,Group stage,South Africa,Uruguay,0,3,,,1579.0,1808.0,1.888,1.3587,-0.986,1.0759,-1
2010,2010-06-17,Group stage,Argentina,South Korea,4,1,,,1968.0,1689.0,-1.716,1.8546,-7.8355,3.8507,1
2010,2010-06-17,Group stage,Greece,Nigeria,2,1,,,1769.0,1735.0,-2.0463,-1.0892,-3.2855,-0.8686,1
2010,2010-06-17,Group stage,France,Mexico,0,2,,,2004.0,1850.0,-0.5521,0.5758,-4.2393,3.5077,-1
2010,2010-06-18,Group stage,Germany,Serbia,0,1,,,1979.0,1768.0,0.3763,5.1667,2.129,4.9414,-1
2010,2010-06-18,Group stage,Slovenia,United States,2,2,,,1594.0,1865.0,3.8947,-1.6833,4.4774,2.8344,0
2010,2010-06-18,Group stage,England,Algeria,0,0,,,1975.0,1399.0,1.6968,8.9423,1.4481,11.2177,0
