year,date,round,home_team,away_team,home_score,away_score,home_penalty,away_penalty,home_elo,away_elo,home_form,away_form,home_comp_form,away_comp_form,result
2010,2010-06-17,Group stage,France,Mexico,0,2,,,2004.0,1850.0,-1.2443,0.82,0.8753,5.1899,-1
2010,2010-06-18,Group stage,Germany,Serbia,0,1,,,1979.0,1768.0,0.67,1.7006,2.4602,4.6774,-1
2010,2010-06-18,Group stage,Slovenia,United States,2,2,,,1594.0,1865.0,3.832,-1.0098,4.23,1.0261,0
2010,2010-06-18,Group stage,England,Algeria,0,0,,,1975.0,1399.0,0.4766,4.3539,2.374,6.4124,0
2010,2010-06-19,Group stage,Netherlands,Japan,1,0,,,2024.0,1749.0,1.5356,-1.2358,2.8632,0.3198,1
2010,2010-06-19,Group stage,Ghana,Australia,1,1,,,1700.0,1744.0,-0.22,2.1948,0.8239,2.1471,0
2010,2010-06-19,Group stage,Cameroon,Denmark,1,2,,,1768.0,1818.0,-4.9998,-2.4633,-3.6043,1.8472,-1
2010,2010-06-20,Group stage,Slovakia,Paraguay,0,2,,,1628.0,1849.0,2.2922,-2.0862,4.2703,-0.707,-1
2010,2010-06-20,Group stage,Italy,New Zealand,1,1,,,2008.0,1496.0,0.0011,0.4843,-1.9341,1.7585,0
2010,2010-06-20,Group stage,Brazil,Ivory Coast,3,1,,,2010.0,1745.0,0.2926,-0.7386,6.6066,0.4009,1
2010,2010-06-21,Group stage,Portugal,North Korea,7,0,,,1827.0,1538.0,3.4992,-0.7277,2.7533,-0.1306,1
2010,2010-06-21,Group stage,Chile,Switzerland,1,0,,,1803.0,1788.0,2.9361,-0.3632,3.2441,0.367,1
2010,2010-06-21,Group stage,Spain,Honduras,2,0,,,2098.0,1731.0,2.3795,-1.6608,0.6241,1.0556,1
2010,2010-06-22,Group stage,Mexico,Uruguay,0,1,,,1850.0,1808.0,0.82,0.3716,5.1899,0.8216,-1
2010,2010-06-22,Group stage,France,South Africa,1,2,,,2004.0,1579.0,-1.2443,3.0865,0.8753,-1.5463,-1
2010,2010-06-22,Group stage,Nigeria,South Korea,2,2,,,1735.0,1689.0,-1.7587,1.8309,-1.9342,3.589,0
2010,2010-06-22,Group stage,Greece,Argentina,0,2,,,1769.0,1968.0,-2.2621,1.6199,-0.3545,-4.5864,-1
2010,2010-06-23,Group stage,Slovenia,England,0,1,,,1594.0,1975.0,3.832,0.4766,4.23,2.374,-1
2010,2010-06-23,Group stage,United States,Algeria,1,0,,,1865.0,1399.0,-1.0098,4.3539,1.0261,6.4124,1
2010,2010-06-23,Group stage,Ghana,Germany,0,1,,,1700.0,1979.0,-0.22,0.67,0.8239,2.4602,-1
2010,2010-06-23,Group stage,Australia,Serbia,2,1,,,1744.0,1768.0,2.1948,1.7006,2.1471,4.6774,1
2010,2010-06-24,Group stage,Paraguay,New Zealand,0,0,,,1849.0,1496.0,-2.0862,0.4843,-0.707,1.7585,0
2010,2010-06-24,Group stage,Slovakia,Italy,3,2,,,1628.0,2008.0,2.2922,0.0011,4.2703,-1.9341,1
2010,2010-06-24,Group stage,Denmark,Japan,1,3,,,1818.0,1749.0,-2.4633,-1.2358,1.8472,0.3198,-1
2010,2010-06-24,Group stage,Cameroon,Netherlands,1,2,,,1768.0,2024.0,-4.9998,1.5356,-3.6043,2.8632,-1
2010,2010-06-25,Group stage,Portugal,Brazil,0,0,,,1827.0,2010.0,3.4992,0.2926,2.7533,6.6066,0
2010,2010-06-25,Group stage,North Korea,Ivory Coast,0,3,,,1538.0,1745.0,-0.7277,-0.7386,-0.1306,0.4009,-1
2010,2010-06-25,Group stage,Chile,Spain,1,2,,,1803.0,2098.0,2.9361,2.3795,3.2441,0.6241,-1
2010,2010-06-25,Group stage,Switzerland,Honduras,0,0,,,1788.0,1731.0,-0.3632,-1.6608,0.367,1.0556,0
2010,2010-06-26,Round of 16,Uruguay,South Korea,2,1,,,1808.0,1689.0,0.3716,1.8309,0.8216,3.589,1
2010,2010-06-26,Round of 16,United States,Ghana,1,2,,,1865.0,1700.0,-1.0098,-0.22,1.0261,0.8239,-1
2010,2010-06-27,Round of 16,Germany,England,4,1,,,1979.0,1975.0,0.67,0.4766,2.4602,2.374,1
2010,2010-06-27,Round of 16,Argentina,Mexico,3,1,,,1968.0,1850.0,1.6199,0.82,-4.5864,5.1899,1
2010,2010-06-28,Round of 16,Netherlands,Slovakia,2,1,,,2024.0,1628.0,1.5356,2.2922,2.8632,4.2703,1
2010,2010-06-28,Round of 16,Brazil,Chile,3,0,,,2010.0,1803.0,0.2926,2.9361,6.6066,3.2441,1
2010,2010-06-29,Round of 16,Paraguay,Japan,0,0,5.0,3.0,1849.0,1749.0,-2.0862,-1.2358,-0.707,0.3198,0
2010,2010-06-29,Round of 16,Spain,Portugal,1,0,,,2098.0,1827.0,2.3795,3.4992,0.6241,2.7533,1
2010,2010-07-02,Quarter-finals,Netherlands,Brazil,2,1,,,2024.0,2010.0,1.5356,0.2926,2.8632,6.6066,1
2010,2010-07-02,Quarter-finals,Uruguay,Ghana,1,1,4.0,2.0,1808.0,1700.0,0.3716,-0.22,0.8216,0.8239,0
2010,2010-07-03,Quarter-finals,Argentina,Germany,0,4,,,1968.0,1979.0,1.6199,0.67,-4.5864,2.4602,-1
2010,2010-07-03,Quarter-finals,Paraguay,Spain,0,1,,,1849.0,2098.0,-2.0862,2.3795,-0.707,0.6241,-1
2010,2010-07-06,Semi-finals,Uruguay,Netherlands,2,3,,,1808.0,2024.0,0.3716,1.5356,0.8216,2.8632,-1
2010,2010-07-07,Semi-finals,Germany,Spain,0,1,,,1979.0,2098.0,0.67,2.3795,2.4602,0.6241,-1
2010,2010-07-10,Third-place match,Uruguay,Germany,2,3,,,1808.0,1979.0,0.3716,0.67,0.8216,2.4602,-1
2010,2010-07-11,Final,Netherlands,Spain,0,1,,,2024.0,2098.0,1.5356,2.3795,2.8632,0.6241,-1
2014,2014-06-12,Group stage,Brazil,Croatia,3,1,,,2132.0,1806.0,0.9026,-1.5752,4.9347,-1.1989,1
2014,2014-06-13,Group stage,Mexico,Cameroon,1,0,,,1769.0,1656.0,-1.0363,2.0404,-0.5976,1.1951,1
2014,2014-06-13,Group stage,Spain,Netherlands,1,5,,,2103.0,2003.0,0.7659,-0.3644,0.5754,3.057,-1
2014,2014-06-13,Group stage,Chile,Australia,3,1,,,1913.0,1729.0,3.0739,-1.8253,-0.7215,0.1862,1
2014,2014-06-14,Group stage,Colombia,Greece,3,0,,,1933.0,1840.0,0.8093,1.8971,2.2217,1.8935,1
2014,2014-06-14,Group stage,Uruguay,Costa Rica,1,3,,,1915.0,1734.0,2.6485,-0.7936,2.5323,-0.0835,-1
2014,2014-06-14,Group stage,England,Italy,1,2,,,1933.0,1932.0,0.4506,-1.1206,-0.3916,1.936,-1
2014,2014-06-14,Group stage,Ivory Coast,Japan,2,1,,,1798.0,1770.0,-1.5322,1.5409,-0.4429,-5.111,1
2014,2014-06-15,Group stage,Switzerland,Ecuador,2,1,,,1847.0,1836.0,2.4808,-1.0242,2.3762,0.0858,1
2014,2014-06-15,Group stage,France,Honduras,3,0,,,1901.0,1685.0,1.3437,2.8906,1.5878,2.3047,1
2014,2014-06-15,Group stage,Argentina,Bosnia and Herzegovina,2,1,,,2037.0,1779.0,0.253,0.2626,1.1267,3.4742,1
2014,2014-06-16,Group stage,Germany,Portugal,4,0,,,2086.0,1931.0,1.6283,2.3355,2.3258,0.1761,1
2014,2014-06-16,Group stage,Iran,Nigeria,0,0,,,1733.0,1720.0,2.5616,1.0293,5.1398,-0.148,0
2014,2014-06-16,Group stage,Ghana,United States,1,2,,,1697.0,1847.0,-0.4204,0.8401,0.8652,6.513,-1
2014,2014-06-17,Group stage,Belgium,Algeria,2,1,,,1835.0,1583.0,1.4018,4.8637,6.1932,1.1191,1
2014,2014-06-17,Group stage,Brazil,Mexico,0,0,,,2132.0,1769.0,0.9026,-1.0363,4.9347,-0.5976,0
2014,2014-06-17,Group stage,Russia,South Korea,1,1,,,1845.0,1687.0,1.2144,-0.1532,0.3306,-1.0732,0
2014,2014-06-18,Group stage,Australia,Netherlands,2,3,,,1729.0,2003.0,-1.8253,-0.3644,0.1862,3.057,-1
2014,2014-06-18,Group stage,Spain,Chile,0,2,,,2103.0,1913.0,0.7659,3.0739,0.5754,-0.7215,-1
2014,2014-06-18,Group stage,Cameroon,Croatia,0,4,,,1656.0,1806.0,2.0404,-1.5752,1.1951,-1.1989,-1
2014,2014-06-19,Group stage,Colombia,Ivory Coast,2,1,,,1933.0,1798.0,0.8093,-1.5322,2.2217,-0.4429,1
2014,2014-06-19,Group stage,Uruguay,England,2,1,,,1915.0,1933.0,2.6485,0.4506,2.5323,-0.3916,1
2014,2014-06-19,Group stage,Japan,Greece,0,0,,,1770.0,1840.0,1.5409,1.8971,-5.111,1.8935,0
2014,2014-06-20,Group stage,Italy,Costa Rica,0,1,,,1932.0,1734.0,-1.1206,-0.7936,1.936,-0.0835,-1
2014,2014-06-20,Group stage,Switzerland,France,2,5,,,1847.0,1901.0,2.4808,1.3437,2.3762,1.5878,-1
2014,2014-06-20,Group stage,Honduras,Ecuador,1,2,,,1685.0,1836.0,2.8906,-1.0242,2.3047,0.0858,-1
2014,2014-06-21,Group stage,Argentina,Iran,1,0,,,2037.0,1733.0,0.253,2.5616,1.1267,5.1398,1
2014,2014-06-21,Group stage,Germany,Ghana,2,2,,,2086.0,1697.0,1.6283,-0.4204,2.3258,0.8652,0
2014,2014-06-21,Group stage,Nigeria,Bosnia and Herzegovina,1,0,,,1720.0,1779.0,1.0293,0.2626,-0.148,3.4742,1
2014,2014-06-22,Group stage,Belgium,Russia,1,0,,,1835.0,1845.0,1.4018,1.2144,6.1932,0.3306,1
2014,2014-06-22,Group stage,South Korea,Algeria,2,4,,,1687.0,1583.0,-0.1532,4.8637,-1.0732,1.1191,-1
2014,2014-06-22,Group stage,United States,Portugal,2,2,,,1847.0,1931.0,0.8401,2.3355,6.513,0.1761,0
2014,2014-06-23,Group stage,Australia,Spain,0,3,,,1729.0,2103.0,-1.8253,0.7659,0.1862,0.5754,-1
2014,2014-06-23,Group stage,Netherlands,Chile,2,0,,,2003.0,1913.0,-0.3644,3.0739,3.057,-0.7215,1
2014,2014-06-23,Group stage,Croatia,Mexico,1,3,,,1806.0,1769.0,-1.5752,-1.0363,-1.1989,-0.5976,-1
2014,2014-06-23,Group stage,Cameroon,Brazil,1,4,,,1656.0,2132.0,2.0404,0.9026,1.1951,4.9347,-1
2014,2014-06-24,Group stage,Costa Rica,England,0,0,,,1734.0,1933.0,-0.7936,0.4506,-0.0835,-0.3916,0
2014,2014-06-24,Group stage,Italy,Uruguay,0,1,,,1932.0,1915.0,-1.1206,2.6485,1.936,2.5323,-1
2014,2014-06-24,Group stage,Japan,Colombia,1,4,,,1770.0,1933.0,1.5409,0.8093,-5.111,2.2217,-1
2014,2014-06-24,Group stage,Greece,Ivory Coast,2,1,,,1840.0,1798.0,1.8971,-1.5322,1.8935,-0.4429,1
2014,2014-06-25,Group stage,Bosnia and Herzegovina,Iran,3,1,,,1779.0,1733.0,0.2626,2.5616,3.4742,5.1398,1
2014,2014-06-25,Group stage,Nigeria,Argentina,2,3,,,1720.0,2037.0,1.0293,0.253,-0.148,1.1267,-1
2014,2014-06-25,Group stage,Honduras,Switzerland,0,3,,,1685.0,1847.0,2.8906,2.4808,2.3047,2.3762,-1
2014,2014-06-25,Group stage,Ecuador,France,0,0,,,1836.0,1901.0,-1.0242,1.3437,0.0858,1.5878,0
2014,2014-06-26,Group stage,United States,Germany,0,1,,,1847.0,2086.0,0.8401,1.6283,6.513,2.3258,-1
2014,2014-06-26,Group stage,Portugal,Ghana,2,1,,,1931.0,1697.0,2.3355,-0.4204,0.1761,0.8652,1
2014,2014-06-26,Group stage,South Korea,Belgium,0,1,,,1687.0,1835.0,-0.1532,1.4018,-1.0732,6.1932,-1
2014,2014-06-26,Group stage,Algeria,Russia,1,1,,,1583.0,1845.0,4.8637,1.2144,1.1191,0.3306,0
2014,2014-06-28,Round of 16,Brazil,Chile,1,1,3.0,2.0,2132.0,1913.0,0.9026,3.0739,4.9347,-0.7215,0
2014,2014-06-28,Round of 16,Colombia,Uruguay,2,0,,,1933.0,1915.0,0.8093,2.6485,2.2217,2.5323,1
2014,2014-06-29,Round of 16,Netherlands,Mexico,2,1,,,2003.0,1769.0,-0.3644,-1.0363,3.057,-0.5976,1
2014,2014-06-29,Round of 16,Costa Rica,Greece,1,1,5.0,3.0,1734.0,1840.0,-0.7936,1.8971,-0.0835,1.8935,0
2014,2014-06-30,Round of 16,France,Nigeria,2,0,,,1901.0,1720.0,1.3437,1.0293,1.5878,-0.148,1
2014,2014-06-30,Round of 16,Germany,Algeria,2,1,,,2086.0,1583.0,1.6283,4.8637,2.3258,1.1191,1
2014,2014-07-01,Round of 16,Argentina,Switzerland,1,0,,,2037.0,1847.0,0.253,2.4808,1.1267,2.3762,1
2014,2014-07-01,Round of 16,Belgium,United States,2,1,,,1835.0,1847.0,1.4018,0.8401,6.1932,6.513,1
2014,2014-07-04,Quarter-finals,France,Germany,0,1,,,1901.0,2086.0,1.3437,1.6283,1.5878,2.3258,-1
2014,2014-07-04,Quarter-finals,Brazil,Colombia,2,1,,,2132.0,1933.0,0.9026,0.8093,4.9347,2.2217,1
2014,2014-07-05,Quarter-finals,Argentina,Belgium,1,0,,,2037.0,1835.0,0.253,1.4018,1.1267,6.1932,1
2014,2014-07-05,Quarter-finals,Netherlands,Costa Rica,0,0,4.0,3.0,2003.0,1734.0,-0.3644,-0.7936,3.057,-0.0835,0
2014,2014-07-08,Semi-finals,Brazil,Germany,1,7,,,2132.0,2086.0,0.9026,1.6283,4.9347,2.3258,-1
2014,2014-07-09,Semi-finals,Netherlands,Argentina,0,0,2.0,4.0,2003.0,2037.0,-0.3644,0.253,3.057,1.1267,0
2014,2014-07-12,Third-place match,Brazil,Netherlands,0,3,,,2132.0,2003.0,0.9026,-0.3644,4.9347,3.057,-1
2014,2014-07-13,Final,Germany,Argentina,1,0,,,2086.0,2037.0,1.6283,0.253,2.3258,1.1267,1
2018,2018-06-14,Group stage,Russia,Saudi Arabia,5,0,,,1684.0,1565.0,-2.3673,-1.7861,-0.2079,1.402,1
2018,2018-06-15,Group stage,Egypt,Uruguay,0,1,,,1641.0,1876.0,-2.271,1.4947,1.5801,0.6436,-1
2018,2018-06-15,Group stage,Morocco,Iran,0,1,,,1709.0,1796.0,4.4184,0.6219,-1.4849,3.048,-1
2018,2018-06-15,Group stage,Portugal,Spain,3,3,,,2000.0,2048.0,0.7287,2.1911,3.7451,2.835,0
2018,2018-06-16,Group stage,France,Australia,2,1,,,1994.0,1734.0,0.2174,0.9405,0.524,0.9994,1
2018,2018-06-16,Group stage,Argentina,Iceland,1,1,,,1983.0,1787.0,-0.6269,-0.7614,-2.0524,3.5116,0
2018,2018-06-16,Group stage,Peru,Denmark,0,1,,,1906.0,1841.0,2.1052,2.0315,2.5669,1.5708,-1
2018,2018-06-16,Group stage,Croatia,Nigeria,2,0,,,1853.0,1698.0,-0.2251,0.2527,0.8846,-0.7401,1
2018,2018-06-17,Group stage,Costa Rica,Serbia,0,1,,,1743.0,1770.0,-2.6533,0.8262,1.3763,2.0918,-1
2018,2018-06-17,Group stage,Germany,Mexico,0,1,,,2091.0,1858.0,-0.0852,-0.8198,4.4575,-4.2884,-1
2018,2018-06-17,Group stage,Brazil,Switzerland,1,1,,,2130.0,1878.0,0.8731,1.4939,2.4726,1.2612,0
2018,2018-06-18,Group stage,Sweden,South Korea,1,0,,,1795.0,1732.0,0.4245,-1.0498,2.3837,-2.2274,1
2018,2018-06-18,Group stage,Belgium,Panama,3,0,,,1929.0,1661.0,2.9573,-0.7561,3.3528,0.9816,1
2018,2018-06-18,Group stage,Tunisia,England,1,2,,,1653.0,1940.0,4.0493,3.1282,2.3496,2.6326,-1
2018,2018-06-19,Group stage,Colombia,Japan,1,2,,,1927.0,1693.0,-1.7355,-1.2093,-0.624,0.3597,-1
2018,2018-06-19,Group stage,Poland,Senegal,1,2,,,1830.0,1742.0,-0.0579,1.5497,3.9218,3.71,-1
2018,2018-06-19,Group stage,Russia,Egypt,3,1,,,1684.0,1641.0,-2.3673,-2.271,-0.2079,1.5801,1
2018,2018-06-20,Group stage,Portugal,Morocco,1,0,,,2000.0,1709.0,0.7287,4.4184,3.7451,-1.4849,1
2018,2018-06-20,Group stage,Uruguay,Saudi Arabia,1,0,,,1876.0,1565.0,1.4947,-1.7861,0.6436,1.402,1
2018,2018-06-20,Group stage,Iran,Spain,0,1,,,1796.0,2048.0,0.6219,2.1911,3.048,2.835,-1
2018,2018-06-21,Group stage,Denmark,Australia,1,1,,,1841.0,1734.0,2.0315,0.9405,1.5708,0.9994,0
2018,2018-06-21,Group stage,France,Peru,1,0,,,1994.0,1906.0,0.2174,2.1052,0.524,2.5669,1
2018,2018-06-21,Group stage,Argentina,Croatia,0,3,,,1983.0,1853.0,-0.6269,-0.2251,-2.0524,0.8846,-1
2018,2018-06-22,Group stage,Brazil,Costa Rica,2,0,,,2130.0,1743.0,0.8731,-2.6533,2.4726,1.3763,1
2018,2018-06-22,Group stage,Nigeria,Iceland,2,0,,,1698.0,1787.0,0.2527,-0.7614,-0.7401,3.5116,1
2018,2018-06-22,Group stage,Serbia,Switzerland,1,2,,,1770.0,1878.0,0.8262,1.4939,2.0918,1.2612,-1
2018,2018-06-23,Group stage,Belgium,Tunisia,5,2,,,1929.0,1653.0,2.9573,4.0493,3.3528,2.3496,1
2018,2018-06-23,Group stage,South Korea,Mexico,1,2,,,1732.0,1858.0,-1.0498,-0.8198,-2.2274,-4.2884,-1
2018,2018-06-23,Group stage,Germany,Sweden,2,1,,,2091.0,1795.0,-0.0852,0.4245,4.4575,2.3837,1
2018,2018-06-24,Group stage,England,Panama,6,1,,,1940.0,1661.0,3.1282,-0.7561,2.6326,0.9816,1
2018,2018-06-24,Group stage,Japan,Senegal,2,2,,,1693.0,1742.0,-1.2093,1.5497,0.3597,3.71,0
2018,2018-06-24,Group stage,Poland,Colombia,0,3,,,1830.0,1927.0,-0.0579,-1.7355,3.9218,-0.624,-1
2018,2018-06-25,Group stage,Saudi Arabia,Egypt,2,1,,,1565.0,1641.0,-1.7861,-2.271,1.402,1.5801,1
2018,2018-06-25,Group stage,Uruguay,Russia,3,0,,,1876.0,1684.0,1.4947,-2.3673,0.6436,-0.2079,1
2018,2018-06-25,Group stage,Spain,Morocco,2,2,,,2048.0,1709.0,2.1911,4.4184,2.835,-1.4849,0
2018,2018-06-25,Group stage,Iran,Portugal,1,1,,,1796.0,2000.0,0.6219,0.7287,3.048,3.7451,0
2018,2018-06-26,Group stage,Australia,Peru,0,2,,,1734.0,1906.0,0.9405,2.1052,0.9994,2.5669,-1
2018,2018-06-26,Group stage,Denmark,France,0,0,,,1841.0,1994.0,2.0315,0.2174,1.5708,0.524,0
2018,2018-06-26,Group stage,Iceland,Croatia,1,2,,,1787.0,1853.0,-0.7614,-0.2251,3.5116,0.8846,-1
2018,2018-06-26,Group stage,Nigeria,Argentina,1,2,,,1698.0,1983.0,0.2527,-0.6269,-0.7401,-2.0524,-1
2018,2018-06-27,Group stage,South Korea,Germany,2,0,,,1732.0,2091.0,-1.0498,-0.0852,-2.2274,4.4575,1
2018,2018-06-27,Group stage,Mexico,Sweden,0,3,,,1858.0,1795.0,-0.8198,0.4245,-4.2884,2.3837,-1
2018,2018-06-27,Group stage,Switzerland,Costa Rica,2,2,,,1878.0,1743.0,1.4939,-2.6533,1.2612,1.3763,0
2018,2018-06-27,Group stage,Serbia,Brazil,0,2,,,1770.0,2130.0,0.8262,0.8731,2.0918,2.4726,-1
2018,2018-06-28,Group stage,Japan,Poland,0,1,,,1693.0,1830.0,-1.2093,-0.0579,0.3597,3.9218,-1
2018,2018-06-28,Group stage,Senegal,Colombia,0,1,,,1742.0,1927.0,1.5497,-1.7355,3.71,-0.624,-1
2018,2018-06-28,Group stage,England,Belgium,0,1,,,1940.0,1929.0,3.1282,2.9573,2.6326,3.3528,-1
2018,2018-06-28,Group stage,Panama,Tunisia,1,2,,,1661.0,1653.0,-0.7561,4.0493,0.9816,2.3496,-1
2018,2018-06-30,Round of 16,France,Argentina,4,3,,,1994.0,1983.0,0.2174,-0.6269,0.524,-2.0524,1
2018,2018-06-30,Round of 16,Uruguay,Portugal,2,1,,,1876.0,2000.0,1.4947,0.7287,0.6436,3.7451,1
2018,2018-07-01,Round of 16,Spain,Russia,1,1,3.0,4.0,2048.0,1684.0,2.1911,-2.3673,2.835,-0.2079,0
2018,2018-07-01,Round of 16,Croatia,Denmark,1,1,3.0,2.0,1853.0,1841.0,-0.2251,2.0315,0.8846,1.5708,0
2018,2018-07-02,Round of 16,Brazil,Mexico,2,0,,,2130.0,1858.0,0.8731,-0.8198,2.4726,-4.2884,1
2018,2018-07-02,Round of 16,Belgium,Japan,3,2,,,1929.0,1693.0,2.9573,-1.2093,3.3528,0.3597,1
2018,2018-07-03,Round of 16,Sweden,Switzerland,1,0,,,1795.0,1878.0,0.4245,1.4939,2.3837,1.2612,1
2018,2018-07-03,Round of 16,Colombia,England,1,1,3.0,4.0,1927.0,1940.0,-1.7355,3.1282,-0.624,2.6326,0
2018,2018-07-06,Quarter-finals,Uruguay,France,0,2,,,1876.0,1994.0,1.4947,0.2174,0.6436,0.524,-1
2018,2018-07-06,Quarter-finals,Brazil,Belgium,1,2,,,2130.0,1929.0,0.8731,2.9573,2.4726,3.3528,-1
2018,2018-07-07,Quarter-finals,Sweden,England,0,2,,,1795.0,1940.0,0.4245,3.1282,2.3837,2.6326,-1
2018,2018-07-07,Quarter-finals,Russia,Croatia,2,2,3.0,4.0,1684.0,1853.0,-2.3673,-0.2251,-0.2079,0.8846,0
2018,2018-07-10,Semi-finals,France,Belgium,1,0,,,1994.0,1929.0,0.2174,2.9573,0.524,3.3528,1
2018,2018-07-11,Semi-finals,Croatia,England,2,1,,,1853.0,1940.0,-0.2251,3.1282,0.8846,2.6326,1
2018,2018-07-14,Third-place match,Belgium,England,2,0,,,1929.0,1940.0,2.9573,3.1282,3.3528,2.6326,1
2018,2018-07-15,Final,France,Croatia,4,2,,,1994.0,1853.0,0.2174,-0.2251,0.524,0.8846,1
